postal_code,state,municipality,locality,frontier,start_date,end_date,timezone
26560,COA,,,0,1/1/22,,Tiempo del Centro
26561,COA,,,0,1/1/22,,Tiempo del Centro
26562,COA,,,0,1/1/22,,Tiempo del Centro
26563,COA,003,,0,1/1/22,,Tiempo del Centro
26564,COA,003,,0,1/1/22,,Tiempo del Centro
26565,COA,003,,0,1/1/22,,Tiempo del Centro
26566,COA,003,,0,1/1/22,,Tiempo del Centro
26567,COA,003,,0,1/1/22,,Tiempo del Centro
26568,COA,,,0,1/1/22,,Tiempo del Centro
26569,COA,,,0,1/1/22,,Tiempo del Centro
26570,COA,003,,0,1/1/22,,Tiempo del Centro
26571,COA,,,0,1/1/22,,Tiempo del Centro
26572,COA,,,0,1/1/22,,Tiempo del Centro
26573,COA,003,,0,1/1/22,,Tiempo del Centro
26574,COA,003,,0,1/1/22,,Tiempo del Centro
26575,COA,003,,0,1/1/22,,Tiempo del Centro
26576,COA,,,0,1/1/22,,Tiempo del Centro
26577,COA,003,,0,1/1/22,,Tiempo del Centro
26578,COA,,,0,1/1/22,,Tiempo del Centro
26579,COA,,,0,1/1/22,,Tiempo del Centro
26580,COA,003,,0,1/1/22,,Tiempo del Centro
26581,COA,,,0,1/1/22,,Tiempo del Centro
26582,COA,,,0,1/1/22,,Tiempo del Centro
26583,COA,,,0,1/1/22,,Tiempo del Centro
26584,COA,003,,0,1/1/22,,Tiempo del Centro
26585,COA,,,0,1/1/22,,Tiempo del Centro
26586,COA,,,0,1/1/22,,Tiempo del Centro
26587,COA,,,0,1/1/22,,Tiempo del Centro
26588,COA,,,0,1/1/22,,Tiempo del Centro
26589,COA,,,0,1/1/22,,Tiempo del Centro
26590,COA,003,,0,1/1/22,,Tiempo del Centro
26591,COA,,,0,1/1/22,,Tiempo del Centro
26592,COA,,,0,1/1/22,,Tiempo del Centro
26593,COA,003,,0,1/1/22,,Tiempo del Centro
26594,COA,,,0,1/1/22,,Tiempo del Centro
26595,COA,003,,0,1/1/22,,Tiempo del Centro
26596,COA,003,,0,1/1/22,,Tiempo del Centro
26597,COA,003,,0,1/1/22,,Tiempo del Centro
26598,COA,,,0,1/1/22,,Tiempo del Centro
26599,COA,,,0,1/1/22,,Tiempo del Centro
26600,COA,037,,0,1/1/22,,Tiempo del Centro
26601,COA,,,0,1/1/22,,Tiempo del Centro
26602,COA,,,0,1/1/22,,Tiempo del Centro
26603,COA,037,,0,1/1/22,,Tiempo del Centro
26604,COA,037,,0,1/1/22,,Tiempo del Centro
26605,COA,037,,0,1/1/22,,Tiempo del Centro
26606,COA,037,,0,1/1/22,,Tiempo del Centro
26607,COA,037,,0,1/1/22,,Tiempo del Centro
26608,COA,,,0,1/1/22,,Tiempo del Centro
26609,COA,,,0,1/1/22,,Tiempo del Centro
26610,COA,037,,0,1/1/22,,Tiempo del Centro
26611,COA,,,0,1/1/22,,Tiempo del Centro
26612,COA,,,0,1/1/22,,Tiempo del Centro
26613,COA,037,,0,1/1/22,,Tiempo del Centro
26614,COA,037,,0,1/1/22,,Tiempo del Centro
26615,COA,037,,0,1/1/22,,Tiempo del Centro
26616,COA,037,,0,1/1/22,,Tiempo del Centro
26617,COA,037,,0,1/1/22,,Tiempo del Centro
26618,COA,,,0,1/1/22,,Tiempo del Centro
26619,COA,,,0,1/1/22,,Tiempo del Centro
26620,COA,037,,0,1/1/22,,Tiempo del Centro
26621,COA,,,0,1/1/22,,Tiempo del Centro
26622,COA,,,0,1/1/22,,Tiempo del Centro
26623,COA,037,,0,1/1/22,,Tiempo del Centro
26624,COA,037,,0,1/1/22,,Tiempo del Centro
26625,COA,037,,0,1/1/22,,Tiempo del Centro
26626,COA,037,,0,1/1/22,,Tiempo del Centro
26627,COA,037,,0,1/1/22,,Tiempo del Centro
26628,COA,,,0,1/1/22,,Tiempo del Centro
26629,COA,,,0,1/1/22,,Tiempo del Centro
26630,COA,037,,0,1/1/22,,Tiempo del Centro
26631,COA,,,0,1/1/22,,Tiempo del Centro
26632,COA,,,0,1/1/22,,Tiempo del Centro
26633,COA,037,,0,1/1/22,,Tiempo del Centro
26634,COA,037,,0,1/1/22,,Tiempo del Centro
26635,COA,037,,0,1/1/22,,Tiempo del Centro
26636,COA,037,,0,1/1/22,,Tiempo del Centro
26637,COA,037,,0,1/1/22,,Tiempo del Centro
26638,COA,,,0,1/1/22,,Tiempo del Centro
26639,COA,,,0,1/1/22,,Tiempo del Centro
26640,COA,012,,1,1/1/22,,Tiempo del Centro en Frontera
26641,COA,,,1,1/1/22,,Tiempo del Centro
26642,COA,,,1,1/1/22,,Tiempo del Centro
26643,COA,012,,1,1/1/22,,Tiempo del Centro en Frontera
26644,COA,,,1,1/1/22,,Tiempo del Centro
26645,COA,,,1,1/1/22,,Tiempo del Centro
26646,COA,,,1,1/1/22,,Tiempo del Centro
26647,COA,,,1,1/1/22,,Tiempo del Centro
26648,COA,,,1,1/1/22,,Tiempo del Centro
26649,COA,,,1,1/1/22,,Tiempo del Centro
26650,COA,012,,1,1/1/22,,Tiempo del Centro en Frontera
26651,COA,,,1,1/1/22,,Tiempo del Centro
26652,COA,,,1,1/1/22,,Tiempo del Centro
26653,COA,,,1,1/1/22,,Tiempo del Centro
26654,COA,,,1,1/1/22,,Tiempo del Centro
26655,COA,,,1,1/1/22,,Tiempo del Centro
26656,COA,,,1,1/1/22,,Tiempo del Centro
26657,COA,,,1,1/1/22,,Tiempo del Centro
26658,COA,,,1,1/1/22,,Tiempo del Centro
26659,COA,012,,1,1/1/22,,Tiempo del Centro en Frontera
26660,COA,012,,1,1/1/22,,Tiempo del Centro en Frontera
26661,COA,,,1,1/1/22,,Tiempo del Centro
26662,COA,012,,1,1/1/22,,Tiempo del Centro en Frontera
26663,COA,,,1,1/1/22,,Tiempo del Centro
26664,COA,,,1,1/1/22,,Tiempo del Centro
26665,COA,,,1,1/1/22,,Tiempo del Centro
26666,COA,,,1,1/1/22,,Tiempo del Centro
26667,COA,,,1,1/1/22,,Tiempo del Centro
26668,COA,,,1,1/1/22,,Tiempo del Centro
26669,COA,,,1,1/1/22,,Tiempo del Centro
26670,COA,013,,1,1/1/22,,Tiempo del Centro en Frontera
26671,COA,,,1,1/1/22,,Tiempo del Centro
26672,COA,,,1,1/1/22,,Tiempo del Centro
26673,COA,,,1,1/1/22,,Tiempo del Centro
26674,COA,,,1,1/1/22,,Tiempo del Centro
26675,COA,,,1,1/1/22,,Tiempo del Centro
26676,COA,,,1,1/1/22,,Tiempo del Centro
26677,COA,,,1,1/1/22,,Tiempo del Centro
26678,COA,,,1,1/1/22,,Tiempo del Centro
26679,COA,,,1,1/1/22,,Tiempo del Centro
26680,COA,,,1,1/1/22,,Tiempo del Centro
26681,COA,,,1,1/1/22,,Tiempo del Centro
26682,COA,,,1,1/1/22,,Tiempo del Centro
26683,COA,,,1,1/1/22,,Tiempo del Centro
26684,COA,,,1,1/1/22,,Tiempo del Centro
26685,COA,,,1,1/1/22,,Tiempo del Centro
26686,COA,,,1,1/1/22,,Tiempo del Centro
26687,COA,,,1,1/1/22,,Tiempo del Centro
26688,COA,,,1,1/1/22,,Tiempo del Centro
26689,COA,,,1,1/1/22,,Tiempo del Centro
26690,COA,,,1,1/1/22,,Tiempo del Centro
26691,COA,,,1,1/1/22,,Tiempo del Centro
26692,COA,,,1,1/1/22,,Tiempo del Centro
26693,COA,,,1,1/1/22,,Tiempo del Centro
26694,COA,,,1,1/1/22,,Tiempo del Centro
26695,COA,,,1,1/1/22,,Tiempo del Centro
26696,COA,,,1,1/1/22,,Tiempo del Centro
26697,COA,,,1,1/1/22,,Tiempo del Centro
26698,COA,,,1,1/1/22,,Tiempo del Centro
26699,COA,,,1,1/1/22,,Tiempo del Centro
26700,COA,028,07,0,1/1/22,,Tiempo del Centro
26701,COA,,,0,1/1/22,,Tiempo del Centro
26702,COA,,,0,1/1/22,,Tiempo del Centro
26703,COA,,,0,1/1/22,,Tiempo del Centro
26704,COA,,,0,1/1/22,,Tiempo del Centro
26705,COA,,,0,1/1/22,,Tiempo del Centro
26706,COA,,,0,1/1/22,,Tiempo del Centro
26707,COA,,,0,1/1/22,,Tiempo del Centro
26708,COA,,,0,1/1/22,,Tiempo del Centro
26709,COA,,,0,1/1/22,,Tiempo del Centro
26710,COA,028,07,0,1/1/22,,Tiempo del Centro
26711,COA,,,0,1/1/22,,Tiempo del Centro
26712,COA,,,0,1/1/22,,Tiempo del Centro
26713,COA,,,0,1/1/22,,Tiempo del Centro
26714,COA,,,0,1/1/22,,Tiempo del Centro
26715,COA,,,0,1/1/22,,Tiempo del Centro
26716,COA,,,0,1/1/22,,Tiempo del Centro
26717,COA,,,0,1/1/22,,Tiempo del Centro
26718,COA,,,0,1/1/22,,Tiempo del Centro
26719,COA,028,07,0,1/1/22,,Tiempo del Centro
26720,COA,028,07,0,1/1/22,,Tiempo del Centro
26721,COA,,,0,1/1/22,,Tiempo del Centro
26722,COA,,,0,1/1/22,,Tiempo del Centro
26723,COA,,,0,1/1/22,,Tiempo del Centro
26724,COA,,,0,1/1/22,,Tiempo del Centro
26725,COA,,,0,1/1/22,,Tiempo del Centro
26726,COA,,,0,1/1/22,,Tiempo del Centro
26727,COA,,,0,1/1/22,,Tiempo del Centro
26728,COA,,,0,1/1/22,,Tiempo del Centro
26729,COA,028,07,0,1/1/22,,Tiempo del Centro
26730,COA,028,07,0,1/1/22,,Tiempo del Centro
26731,COA,,,0,1/1/22,,Tiempo del Centro
26732,COA,,,0,1/1/22,,Tiempo del Centro
26733,COA,,,0,1/1/22,,Tiempo del Centro
26734,COA,,,0,1/1/22,,Tiempo del Centro
26735,COA,,,0,1/1/22,,Tiempo del Centro
26736,COA,028,07,0,1/1/22,,Tiempo del Centro
26737,COA,028,07,0,1/1/22,,Tiempo del Centro
26738,COA,028,07,0,1/1/22,,Tiempo del Centro
26739,COA,028,07,0,1/1/22,,Tiempo del Centro
26740,COA,028,07,0,1/1/22,,Tiempo del Centro
26741,COA,028,07,0,1/1/22,,Tiempo del Centro
26742,COA,,,0,1/1/22,,Tiempo del Centro
26743,COA,,,0,1/1/22,,Tiempo del Centro
26744,COA,,,0,1/1/22,,Tiempo del Centro
26745,COA,,,0,1/1/22,,Tiempo del Centro
26746,COA,,,0,1/1/22,,Tiempo del Centro
26747,COA,028,07,0,1/1/22,,Tiempo del Centro
26748,COA,028,07,0,1/1/22,,Tiempo del Centro
26749,COA,028,07,0,1/1/22,,Tiempo del Centro
26750,COA,028,07,0,1/1/22,,Tiempo del Centro
26751,COA,,,0,1/1/22,,Tiempo del Centro
26752,COA,,,0,1/1/22,,Tiempo del Centro
26753,COA,,,0,1/1/22,,Tiempo del Centro
26754,COA,,,0,1/1/22,,Tiempo del Centro
26755,COA,,,0,1/1/22,,Tiempo del Centro
26756,COA,,,0,1/1/22,,Tiempo del Centro
26757,COA,,,0,1/1/22,,Tiempo del Centro
26758,COA,,,0,1/1/22,,Tiempo del Centro
26759,COA,028,07,0,1/1/22,,Tiempo del Centro
26760,COA,028,07,0,1/1/22,,Tiempo del Centro
26761,COA,,,0,1/1/22,,Tiempo del Centro
26762,COA,,,0,1/1/22,,Tiempo del Centro
26763,COA,028,07,0,1/1/22,,Tiempo del Centro
26764,COA,028,07,0,1/1/22,,Tiempo del Centro
26765,COA,028,07,0,1/1/22,,Tiempo del Centro
26766,COA,028,07,0,1/1/22,,Tiempo del Centro
26767,COA,028,07,0,1/1/22,,Tiempo del Centro
26768,COA,028,07,0,1/1/22,,Tiempo del Centro
26769,COA,028,07,0,1/1/22,,Tiempo del Centro
26770,COA,028,07,0,1/1/22,,Tiempo del Centro
26771,COA,,,0,1/1/22,,Tiempo del Centro
26772,COA,,,0,1/1/22,,Tiempo del Centro
26773,COA,,,0,1/1/22,,Tiempo del Centro
26774,COA,,,0,1/1/22,,Tiempo del Centro
26775,COA,,,0,1/1/22,,Tiempo del Centro
26776,COA,,,0,1/1/22,,Tiempo del Centro
26777,COA,,,0,1/1/22,,Tiempo del Centro
26778,COA,,,0,1/1/22,,Tiempo del Centro
26779,COA,028,07,0,1/1/22,,Tiempo del Centro
26780,COA,028,07,0,1/1/22,,Tiempo del Centro
26781,COA,,,0,1/1/22,,Tiempo del Centro
26782,COA,,,0,1/1/22,,Tiempo del Centro
26783,COA,,,0,1/1/22,,Tiempo del Centro
26784,COA,,,0,1/1/22,,Tiempo del Centro
26785,COA,,,0,1/1/22,,Tiempo del Centro
26786,COA,,,0,1/1/22,,Tiempo del Centro
26787,COA,,,0,1/1/22,,Tiempo del Centro
26788,COA,028,07,0,1/1/22,,Tiempo del Centro
26789,COA,,,0,1/1/22,,Tiempo del Centro
26790,COA,028,07,0,1/1/22,,Tiempo del Centro
26791,COA,,,0,1/1/22,,Tiempo del Centro
26792,COA,,,0,1/1/22,,Tiempo del Centro
26793,COA,,,0,1/1/22,,Tiempo del Centro
26794,COA,,,0,1/1/22,,Tiempo del Centro
26795,COA,,,0,1/1/22,,Tiempo del Centro
26796,COA,,,0,1/1/22,,Tiempo del Centro
26797,COA,,,0,1/1/22,,Tiempo del Centro
26798,COA,,,0,1/1/22,,Tiempo del Centro
26799,COA,028,07,0,1/1/22,,Tiempo del Centro
26800,COA,032,09,0,1/1/22,,Tiempo del Centro
26801,COA,,,0,1/1/22,,Tiempo del Centro
26802,COA,,,0,1/1/22,,Tiempo del Centro
26803,COA,,,0,1/1/22,,Tiempo del Centro
26804,COA,,,0,1/1/22,,Tiempo del Centro
26805,COA,,,0,1/1/22,,Tiempo del Centro
26806,COA,,,0,1/1/22,,Tiempo del Centro
26807,COA,,,0,1/1/22,,Tiempo del Centro
26808,COA,,,0,1/1/22,,Tiempo del Centro
26809,COA,032,09,0,1/1/22,,Tiempo del Centro
26810,COA,032,09,0,1/1/22,,Tiempo del Centro
26811,COA,,,0,1/1/22,,Tiempo del Centro
26812,COA,,,0,1/1/22,,Tiempo del Centro
26813,COA,032,09,0,1/1/22,,Tiempo del Centro
26814,COA,,,0,1/1/22,,Tiempo del Centro
26815,COA,,,0,1/1/22,,Tiempo del Centro
26816,COA,,,0,1/1/22,,Tiempo del Centro
26817,COA,,,0,1/1/22,,Tiempo del Centro
26818,COA,,,0,1/1/22,,Tiempo del Centro
26819,COA,,,0,1/1/22,,Tiempo del Centro
26820,COA,032,09,0,1/1/22,,Tiempo del Centro
26821,COA,,,0,1/1/22,,Tiempo del Centro
26822,COA,,,0,1/1/22,,Tiempo del Centro
26823,COA,,,0,1/1/22,,Tiempo del Centro
26824,COA,,,0,1/1/22,,Tiempo del Centro
26825,COA,032,09,0,1/1/22,,Tiempo del Centro
26826,COA,,,0,1/1/22,,Tiempo del Centro
26827,COA,032,09,0,1/1/22,,Tiempo del Centro
26828,COA,,,0,1/1/22,,Tiempo del Centro
26829,COA,,,0,1/1/22,,Tiempo del Centro
26830,COA,032,09,0,1/1/22,,Tiempo del Centro
26831,COA,,,0,1/1/22,,Tiempo del Centro
26832,COA,032,09,0,1/1/22,,Tiempo del Centro
26833,COA,,,0,1/1/22,,Tiempo del Centro
26834,COA,032,09,0,1/1/22,,Tiempo del Centro
26835,COA,,,0,1/1/22,,Tiempo del Centro
26836,COA,,,0,1/1/22,,Tiempo del Centro
26837,COA,,,0,1/1/22,,Tiempo del Centro
26838,COA,,,0,1/1/22,,Tiempo del Centro
26839,COA,,,0,1/1/22,,Tiempo del Centro
26840,COA,032,09,0,1/1/22,,Tiempo del Centro
26841,COA,,,0,1/1/22,,Tiempo del Centro
26842,COA,,,0,1/1/22,,Tiempo del Centro
26843,COA,032,09,0,1/1/22,,Tiempo del Centro
26844,COA,,,0,1/1/22,,Tiempo del Centro
26845,COA,,,0,1/1/22,,Tiempo del Centro
26846,COA,,,0,1/1/22,,Tiempo del Centro
26847,COA,,,0,1/1/22,,Tiempo del Centro
26848,COA,,,0,1/1/22,,Tiempo del Centro
26849,COA,,,0,1/1/22,,Tiempo del Centro
26850,COA,032,09,0,1/1/22,,Tiempo del Centro
26851,COA,,,0,1/1/22,,Tiempo del Centro
26852,COA,,,0,1/1/22,,Tiempo del Centro
26853,COA,,,0,1/1/22,,Tiempo del Centro
26854,COA,,,0,1/1/22,,Tiempo del Centro
26855,COA,,,0,1/1/22,,Tiempo del Centro
26856,COA,,,0,1/1/22,,Tiempo del Centro
26857,COA,,,0,1/1/22,,Tiempo del Centro
26858,COA,,,0,1/1/22,,Tiempo del Centro
26859,COA,,,0,1/1/22,,Tiempo del Centro
26860,COA,032,09,0,1/1/22,,Tiempo del Centro
26861,COA,,,0,1/1/22,,Tiempo del Centro
26862,COA,032,09,0,1/1/22,,Tiempo del Centro
26863,COA,,,0,1/1/22,,Tiempo del Centro
26864,COA,,,0,1/1/22,,Tiempo del Centro
26865,COA,,,0,1/1/22,,Tiempo del Centro
26866,COA,,,0,1/1/22,,Tiempo del Centro
26867,COA,,,0,1/1/22,,Tiempo del Centro
26868,COA,,,0,1/1/22,,Tiempo del Centro
26869,COA,,,0,1/1/22,,Tiempo del Centro
26870,COA,032,09,0,1/1/22,,Tiempo del Centro
26871,COA,,,0,1/1/22,,Tiempo del Centro
26872,COA,,,0,1/1/22,,Tiempo del Centro
26873,COA,,,0,1/1/22,,Tiempo del Centro
26874,COA,,,0,1/1/22,,Tiempo del Centro
26875,COA,032,09,0,1/1/22,,Tiempo del Centro
26876,COA,,,0,1/1/22,,Tiempo del Centro
26877,COA,,,0,1/1/22,,Tiempo del Centro
26878,COA,,,0,1/1/22,,Tiempo del Centro
26879,COA,032,09,0,1/1/22,,Tiempo del Centro
26880,COA,032,09,0,1/1/22,,Tiempo del Centro
26881,COA,,,0,1/1/22,,Tiempo del Centro
26882,COA,,,0,1/1/22,,Tiempo del Centro
26883,COA,,,0,1/1/22,,Tiempo del Centro
26884,COA,,,0,1/1/22,,Tiempo del Centro
26885,COA,032,09,0,1/1/22,,Tiempo del Centro
26886,COA,032,09,0,1/1/22,,Tiempo del Centro
26887,COA,032,09,0,1/1/22,,Tiempo del Centro
26888,COA,,,0,1/1/22,,Tiempo del Centro
26889,COA,,,0,1/1/22,,Tiempo del Centro
26890,COA,032,09,0,1/1/22,,Tiempo del Centro
26891,COA,,,0,1/1/22,,Tiempo del Centro
26892,COA,,,0,1/1/22,,Tiempo del Centro
26893,COA,,,0,1/1/22,,Tiempo del Centro
26894,COA,,,0,1/1/22,,Tiempo del Centro
26895,COA,,,0,1/1/22,,Tiempo del Centro
26896,COA,,,0,1/1/22,,Tiempo del Centro
26897,COA,,,0,1/1/22,,Tiempo del Centro
26898,COA,,,0,1/1/22,,Tiempo del Centro
26899,COA,,,0,1/1/22,,Tiempo del Centro
26900,COA,032,,0,1/1/22,,Tiempo del Centro
26901,COA,,,0,1/1/22,,Tiempo del Centro
26902,COA,,,0,1/1/22,,Tiempo del Centro
26903,COA,,,0,1/1/22,,Tiempo del Centro
26904,COA,,,0,1/1/22,,Tiempo del Centro
26905,COA,032,,0,1/1/22,,Tiempo del Centro
26906,COA,,,0,1/1/22,,Tiempo del Centro
26907,COA,,,0,1/1/22,,Tiempo del Centro
26908,COA,032,,0,1/1/22,,Tiempo del Centro
26909,COA,,,0,1/1/22,,Tiempo del Centro
26910,COA,032,,0,1/1/22,,Tiempo del Centro
26911,COA,,,0,1/1/22,,Tiempo del Centro
26912,COA,,,0,1/1/22,,Tiempo del Centro
26913,COA,,,0,1/1/22,,Tiempo del Centro
26914,COA,,,0,1/1/22,,Tiempo del Centro
26915,COA,,,0,1/1/22,,Tiempo del Centro
26916,COA,,,0,1/1/22,,Tiempo del Centro
26917,COA,,,0,1/1/22,,Tiempo del Centro
26918,COA,,,0,1/1/22,,Tiempo del Centro
26919,COA,,,0,1/1/22,,Tiempo del Centro
26920,COA,,,0,1/1/22,,Tiempo del Centro
26921,COA,,,0,1/1/22,,Tiempo del Centro
26922,COA,,,0,1/1/22,,Tiempo del Centro
26923,COA,,,0,1/1/22,,Tiempo del Centro
26924,COA,,,0,1/1/22,,Tiempo del Centro
26925,COA,,,0,1/1/22,,Tiempo del Centro
26926,COA,,,0,1/1/22,,Tiempo del Centro
26927,COA,,,0,1/1/22,,Tiempo del Centro
26928,COA,,,0,1/1/22,,Tiempo del Centro
26929,COA,,,0,1/1/22,,Tiempo del Centro
26930,COA,032,,0,1/1/22,,Tiempo del Centro
26931,COA,,,0,1/1/22,,Tiempo del Centro
26932,COA,,,0,1/1/22,,Tiempo del Centro
26933,COA,,,0,1/1/22,,Tiempo del Centro
26934,COA,,,0,1/1/22,,Tiempo del Centro
26935,COA,,,0,1/1/22,,Tiempo del Centro
26936,COA,,,0,1/1/22,,Tiempo del Centro
26937,COA,,,0,1/1/22,,Tiempo del Centro
26938,COA,,,0,1/1/22,,Tiempo del Centro
26939,COA,,,0,1/1/22,,Tiempo del Centro
26940,COA,032,,0,1/1/22,,Tiempo del Centro
26941,COA,,,0,1/1/22,,Tiempo del Centro
26942,COA,032,,0,1/1/22,,Tiempo del Centro
26943,COA,,,0,1/1/22,,Tiempo del Centro
26944,COA,,,0,1/1/22,,Tiempo del Centro
26945,COA,,,0,1/1/22,,Tiempo del Centro
26946,COA,,,0,1/1/22,,Tiempo del Centro
26947,COA,,,0,1/1/22,,Tiempo del Centro
26948,COA,,,0,1/1/22,,Tiempo del Centro
26949,COA,,,0,1/1/22,,Tiempo del Centro
26950,COA,028,,0,1/1/22,,Tiempo del Centro
26951,COA,,,0,1/1/22,,Tiempo del Centro
26952,COA,,,0,1/1/22,,Tiempo del Centro
26953,COA,,,0,1/1/22,,Tiempo del Centro
26954,COA,028,,0,1/1/22,,Tiempo del Centro
26955,COA,,,0,1/1/22,,Tiempo del Centro
26956,COA,,,0,1/1/22,,Tiempo del Centro
26957,COA,,,0,1/1/22,,Tiempo del Centro
26958,COA,,,0,1/1/22,,Tiempo del Centro
26959,COA,,,0,1/1/22,,Tiempo del Centro
26960,COA,028,,0,1/1/22,,Tiempo del Centro
26961,COA,,,0,1/1/22,,Tiempo del Centro
26962,COA,,,0,1/1/22,,Tiempo del Centro
26963,COA,028,,0,1/1/22,,Tiempo del Centro
26964,COA,,,0,1/1/22,,Tiempo del Centro
26965,COA,,,0,1/1/22,,Tiempo del Centro
26966,COA,,,0,1/1/22,,Tiempo del Centro
26967,COA,,,0,1/1/22,,Tiempo del Centro
26968,COA,,,0,1/1/22,,Tiempo del Centro
26969,COA,,,0,1/1/22,,Tiempo del Centro
26970,COA,,,0,1/1/22,,Tiempo del Centro
26971,COA,,,0,1/1/22,,Tiempo del Centro
26972,COA,,,0,1/1/22,,Tiempo del Centro
26973,COA,,,0,1/1/22,,Tiempo del Centro
26974,COA,,,0,1/1/22,,Tiempo del Centro
26975,COA,,,0,1/1/22,,Tiempo del Centro
26976,COA,,,0,1/1/22,,Tiempo del Centro
26977,COA,,,0,1/1/22,,Tiempo del Centro
26978,COA,,,0,1/1/22,,Tiempo del Centro
26979,COA,,,0,1/1/22,,Tiempo del Centro
26980,COA,028,,0,1/1/22,,Tiempo del Centro
26981,COA,,,0,1/1/22,,Tiempo del Centro
26982,COA,,,0,1/1/22,,Tiempo del Centro
26983,COA,,,0,1/1/22,,Tiempo del Centro
26984,COA,,,0,1/1/22,,Tiempo del Centro
26985,COA,,,0,1/1/22,,Tiempo del Centro
26986,COA,,,0,1/1/22,,Tiempo del Centro
26987,COA,,,0,1/1/22,,Tiempo del Centro
26988,COA,,,0,1/1/22,,Tiempo del Centro
26989,COA,,,0,1/1/22,,Tiempo del Centro
26990,COA,,,0,1/1/22,,Tiempo del Centro
26991,COA,,,0,1/1/22,,Tiempo del Centro
26992,COA,,,0,1/1/22,,Tiempo del Centro
26993,COA,,,0,1/1/22,,Tiempo del Centro
26994,COA,,,0,1/1/22,,Tiempo del Centro
26995,COA,,,0,1/1/22,,Tiempo del Centro
26996,COA,,,0,1/1/22,,Tiempo del Centro
26997,COA,,,0,1/1/22,,Tiempo del Centro
26998,COA,,,0,1/1/22,,Tiempo del Centro
26999,COA,,,0,1/1/22,,Tiempo del Centro
27000,COA,035,11,0,1/1/22,,Tiempo del Centro
27001,COA,,,0,1/1/22,,Tiempo del Centro
27002,COA,,,0,1/1/22,,Tiempo del Centro
27003,COA,,,0,1/1/22,,Tiempo del Centro
27004,COA,,,0,1/1/22,,Tiempo del Centro
27005,COA,,,0,1/1/22,,Tiempo del Centro
27006,COA,,,0,1/1/22,,Tiempo del Centro
27007,COA,,,0,1/1/22,,Tiempo del Centro
27008,COA,,,0,1/1/22,,Tiempo del Centro
27009,COA,035,11,0,1/1/22,,Tiempo del Centro
27010,COA,035,11,0,1/1/22,,Tiempo del Centro
27011,COA,,,0,1/1/22,,Tiempo del Centro
27012,COA,,,0,1/1/22,,Tiempo del Centro
27013,COA,035,11,0,1/1/22,,Tiempo del Centro
27014,COA,035,11,0,1/1/22,,Tiempo del Centro
27015,COA,035,11,0,1/1/22,,Tiempo del Centro
27016,COA,035,11,0,1/1/22,,Tiempo del Centro
27017,COA,035,11,0,1/1/22,,Tiempo del Centro
27018,COA,035,11,0,1/1/22,,Tiempo del Centro
27019,COA,035,11,0,1/1/22,,Tiempo del Centro
27020,COA,035,11,0,1/1/22,,Tiempo del Centro
27021,COA,,,0,1/1/22,,Tiempo del Centro
27022,COA,,,0,1/1/22,,Tiempo del Centro
27023,COA,035,11,0,1/1/22,,Tiempo del Centro
27024,COA,,,0,1/1/22,,Tiempo del Centro
27025,COA,,,0,1/1/22,,Tiempo del Centro
27026,COA,,,0,1/1/22,,Tiempo del Centro
27027,COA,,,0,1/1/22,,Tiempo del Centro
27028,COA,,,0,1/1/22,,Tiempo del Centro
27029,COA,035,11,0,1/1/22,,Tiempo del Centro
27030,COA,035,11,0,1/1/22,,Tiempo del Centro
27031,COA,,,0,1/1/22,,Tiempo del Centro
27032,COA,,,0,1/1/22,,Tiempo del Centro
27033,COA,,,0,1/1/22,,Tiempo del Centro
27034,COA,,,0,1/1/22,,Tiempo del Centro
27035,COA,,,0,1/1/22,,Tiempo del Centro
27036,COA,,,0,1/1/22,,Tiempo del Centro
27037,COA,,,0,1/1/22,,Tiempo del Centro
27038,COA,,,0,1/1/22,,Tiempo del Centro
27039,COA,035,11,0,1/1/22,,Tiempo del Centro
27040,COA,035,11,0,1/1/22,,Tiempo del Centro
27041,COA,,,0,1/1/22,,Tiempo del Centro
27042,COA,,,0,1/1/22,,Tiempo del Centro
27043,COA,,,0,1/1/22,,Tiempo del Centro
27044,COA,,,0,1/1/22,,Tiempo del Centro
27045,COA,,,0,1/1/22,,Tiempo del Centro
27046,COA,,,0,1/1/22,,Tiempo del Centro
27047,COA,,,0,1/1/22,,Tiempo del Centro
27048,COA,,,0,1/1/22,,Tiempo del Centro
27049,COA,,,0,1/1/22,,Tiempo del Centro
27050,COA,035,11,0,1/1/22,,Tiempo del Centro
27051,COA,,,0,1/1/22,,Tiempo del Centro
27052,COA,,,0,1/1/22,,Tiempo del Centro
27053,COA,035,11,0,1/1/22,,Tiempo del Centro
27054,COA,035,11,0,1/1/22,,Tiempo del Centro
27055,COA,035,11,0,1/1/22,,Tiempo del Centro
27056,COA,035,11,0,1/1/22,,Tiempo del Centro
27057,COA,035,11,0,1/1/22,,Tiempo del Centro
27058,COA,035,11,0,1/1/22,,Tiempo del Centro
27059,COA,035,11,0,1/1/22,,Tiempo del Centro
27060,COA,035,11,0,1/1/22,,Tiempo del Centro
27061,COA,,,0,1/1/22,,Tiempo del Centro
27062,COA,,,0,1/1/22,,Tiempo del Centro
27063,COA,,,0,1/1/22,,Tiempo del Centro
27064,COA,,,0,1/1/22,,Tiempo del Centro
27065,COA,,,0,1/1/22,,Tiempo del Centro
27066,COA,,,0,1/1/22,,Tiempo del Centro
27067,COA,,,0,1/1/22,,Tiempo del Centro
