colony,postal_code,name
0808,24347,Vicente Guerrero Número 2
0808,26240,Los Álamos
0808,28018,La Cantera
0808,29852,Chiquinshulum
0808,32319,Santa Mónica
0808,36924,Purísima de Ramírez (Los Oriones)
0808,39799,Mártir de Cuilapan
0808,42813,Xijay de Cuauhtémoc
0808,45180,Jardines de La Esperanza
0808,50874,La Magdalena Tenexpan
0808,58833,Tupatarillo
0808,62974,Mariano Matamoros
0808,63784,Jardines de Matatipac
0808,73110,Tlalcruz de Libres
0808,76026,La Cruz
0808,77536,Quintas
0808,78937,Cerro Blanco
0808,81376,Ohuira
0808,84775,Nacori Grande
0808,86783,Federico Alvarez
0808,87988,San Lorenzo (Las Bayas)
0808,90640,Llano Viejo
0808,94734,Francisco I Madero
0808,99034,Lienzo Charro
0809,05530,Abdías García Soto
0809,20870,Vaquerías
0809,22106,Sonoita
0809,23895,La Angostura
0809,24647,11 de Mayo
0809,26248,Amistad
0809,28089,Bosques del Sur
0809,29853,Jolitontic
0809,32319,Vista del Norte
0809,36924,San José de los Sabinos
0809,39799,Melchor Ocampo
0809,42825,Santa Ana Ahuehuepan
0809,45180,José López Portillo
0809,50880,De Trojes
0809,58833,Tupátaro
0809,62974,Alondra
0809,63785,Ejidal
0809,66116,Fama V
0809,68880,San Mateo Cajonos
0809,73110,Zoyatla de Guerrero
0809,76024,La Peñita
0809,77535,Grand Santa Fe
0809,78937,El Ranchito
0809,81378,Bachomobampo 1
0809,84790,Adivino
0809,87990,El Chamalito
0809,90660,Tepechapa
0809,99034,Miguel Hidalgo
0810,05600,San Mateo Tlaltenango
0810,20872,Barranca de Portales
0810,22106,Electricistas
0810,23895,Santa Inés
0810,24646,16 de Septiembre
0810,26249,Francisco Villa
0810,28989,La Comarca
0810,29854,Tzacucum
0810,32320,Condesa
0810,34744,Guajotita
0810,36923,La Soledad de Morales
0810,45180,La Huerta
0810,50864,Loma Alta
0810,58854,Cuaracurio
0810,62974,4 Caminos
0810,66117,La Fama 1
0810,68885,San Pedro Cajonos
0810,73112,Montellano
0810,76024,Calesa 2a Sección
0810,77664,Colonos Cuzamil
0810,78957,Derramaderos
0810,81378,Bachomobampo 2
0810,84800,Opodepe
0810,86785,Los Pájaros
0810,87990,Adolfo López Mateos (Chamal Nuevo)
0810,90660,Zacamolpa
0810,91274,Francisco Villa
0810,97217,Residencial Pensiones III
0810,99040,Periodistas
0811,23895,El Palmarcito
0811,24646,5 de Mayo
0811,26250,Francisco I Madero
0811,28979,Salomón Preciado
0811,29855,Joltealal
0811,32320,Del Futuro
0811,34753,Colonia Covadonga
0811,39800,Guadalupe Victoria
0811,50886,Molino Abajo
0811,58840,Cuitzeo del Porvenir
0811,62970,Manuel Alarcón
0811,63785,Navarreño
0811,73113,Acalapa
0811,76024,El Cortijo
0811,77724,Villas Riviera
0811,78954,El Charquito
0811,81379,Plan de Guadalupe
0811,84820,Pueblo Viejo
0811,86785,Playa Chiquita
0811,87993,Paso Real de Morelos (La Puente)
0811,90660,Primera Sección Atenco
0811,95119,Fredepo
0811,97217,Residencial Pensiones IV
0812,20872,El Tigre
0812,23895,La Altagracia
0812,24647,Aguas Amargas
0812,26250,28 de Junio
0812,28979,Colinas del Sol
0812,29856,Tzizim
0812,32320,U.H. Emiliano Zapata
0812,34753,Victor Manuel Sánchez (Jacales)
0812,36935,Churipitzeo
0812,42830,San Pedro Alpuyeca
0812,45185,Lomas de Tabachines
0812,50860,Pothé
0812,58853,Chupícuaro
0812,62775,El Topil
0812,63786,La Cruz
0812,66118,Eugenio Canavati CTM
0812,68890,Santo Domingo Xagacia
0812,73115,Ahuacatitla
0812,76024,El Oasis
0812,77723,Galaxia del Carmen II
0812,78954,Salitrillos
0812,84824,Tuape
0812,86785,Torno Largo 3a Secc
0812,87994,La Muralla
0812,90660,Segunda Sección Tecuicuilco
0812,91277,Del Valle
0812,97217,Residencial Pensiones V
0812,99050,Del Fresno
0813,05619,Prados de la Montaña
0813,20872,Miguel Hidalgo (El Huarache)
0813,23895,Ensenada Blanca
0813,24647,Aguas Turbias
0813,26260,Flores Tapia
0813,28047,Diamantes
0813,29857,Saclum
0813,32320,Residencial Montecarlo
0813,36925,El Calabozo (La Joya)
0813,42830,Tolteca
0813,45180,Los Cerritos
0813,50890,San Diego Alcalá
0813,58845,Mariano Escobedo
0813,62747,Ampliación Vicente Guerrero
0813,63786,24 de Febrero
0813,66118,Fama III
0813,68895,San Pablo Yaganiza
0813,73115,Atlantongo
0813,76024,Villa Los Arcos
0813,77725,Los Arrecifes
0813,78940,Villa de Arista Centro
0813,81384,Primero de Mayo
0813,84830,Querobabi
0813,86785,Trinidad y Catalina
0813,87995,Chamal Viejo
0813,90660,Centro
0813,94542,Fredepo
0813,97217,Residencial Pensiones VI
0813,99056,Arboledas
0814,20874,El Ocote [Banco de Tierra]
0814,22470,Valle del Alamar II
0814,23896,Puerta de La Engañosa
0814,24647,Arroyo Negro
0814,26260,San Andrés
0814,28218,Aeroméxico
0814,29860,Larráinzar
0814,32320,Panamericana
0814,36925,Plan del Fresno (El Pajarito)
0814,39800,La Maquina
0814,42831,San Marcos
0814,50885,Buenavista el Grande
0814,58842,San Agustín del Pulque
0814,62747,ISSFAM
0814,63787,Villas de Guadalupe
0814,73117,Cuauneutla de la Paz
0814,76024,El Cortijo II
0814,77893,Nuevo Cunduacán
0814,78976,Presa de Chancaquero
0814,81400,Zona Centro
0814,84850,Meresichic
0814,87996,Rancho Nuevo
0814,90450,El Padrino I
0814,97114,Residencial Sol Campestre
0814,99080,Fortuna
0815,20874,El Tepalcate
0815,22034,El Bosque
0815,23896,La Engañosa
0815,24653,Balanku
0815,26260,FOVISSSTE Unidad
0815,28864,Azul Marino
0815,29865,Chuchiltón Anexo Potobtic Dos
0815,34754,Nuevo Covadonga
0815,36925,El Tigre
0815,39800,La Maquina
0815,42832,Bomintzha Centro
0815,45185,La Martinica
0815,50893,San José Comalco
0815,58843,San Juan Benito Juárez (San Juan Tararameo)
0815,62757,Los Faroles
0815,63800,San Pedro Lagunillas Centro
0815,68900,San Juan Del Rio
0815,73119,Paciotla
0815,76024,Conjunto Seminario
0815,77726,El Cantil
0815,78977,La Tapona
0815,81401,Empleados de FFCC Nacionales de México Secc 26
0815,84860,Huépac
0815,86786,Boca de San Jerónimo
0815,87997,Coahuila
0815,90440,Topilco de Juárez
0815,93828,Cristian Magnani de Alemán
0815,99080,FOVISSSTE Lic. Roque Estrada
0816,22034,Herradura
0816,23896,Los Corrales
0816,24644,Bel-ha
0816,26269,Periodistas
0816,28868,Club Maeva
0816,29870,Chenalhó
0816,32320,San Lorenzo
0816,34755,San Pedro de los Encinos
0816,36925,El Volantín
0816,39803,Rastro Viejo
0816,42840,Ciudad Cooperativa Cruz Azul Centro
0816,45180,Nuevo Vergel
0816,50894,San José las Lomas
0816,63806,Emiliano Zapata
0816,68900,Santa María Yahuive
0816,73120,Honey
0816,77723,Las Palmas
0816,78976,Llano del Carmen
0816,86786,Cuyo de Guadalupe
0816,88000,Nuevo Laredo Centro
0816,90430,Los Robles
0816,94732,Galán
0816,97139,San Antonio Cinta II
0816,99080,Real de Minas
0817,20874,La Joya
0817,22025,Rancho el Grande
0817,23896,El Divisadero
0817,24646,Bella Unión de Veracruz
0817,26270,Santa Cecilia
0817,28864,Del Mar
0817,29870,Manuel Utrilla
0817,32320,Universidad
0817,34746,Agua Nueva
0817,36935,Plazuelas
0817,39803,Salinas de Gortari
0817,42838,Ignacio Zaragoza
0817,45180,Parques del Auditorio
0817,50870,San Lorenzo Oyamel
0817,58850,Jeruco
0817,63807,Lázaro Cárdenas
0817,66119,Lomas de La Fama
0817,68900,Santiago Choápam
0817,73120,La Magdalena
0817,76026,Goyeneche
0817,77723,Misión Las Flores
0817,78973,San Lorenzo
0817,81410,Lomas del Valle
0817,84874,Ojo de Agua de Huépac
0817,86786,El Barrial
0817,90280,Loreto
0817,95426,Gloria de Coapa (El Jobo)
0817,97139,San Antonio Cinta III
0817,99084,Del Valle
0818,20874,Las Trojes
0818,22034,Villa Lomas
0818,23896,El Gacho
0818,24646,Blasillo
0818,26278,11 de Octubre
0818,28869,El Campanario
0818,29870,Polho
0818,34745,Yerbanís
0818,36910,Santa Ana Pacueco
0818,39810,El Coloso Infonavit
0818,45180,Santa Engracia
0818,50896,Taborda
0818,58850,Doctor Miguel Silva (San Guillermo)
0818,66120,San Humberto
0818,68901,Santo Domingo Latani
0818,73120,Tonalixco
0818,76027,Arboledas del Río
0818,77086,Residencial Arboledas
0818,78977,El Coyote
0818,81410,Lomas del Valle
0818,84874,Ranchito de Huépac
0818,86786,Monte Grande
0818,90430,La Cañada
0818,94650,Gómez Morin
0818,97285,San Carlos Del Sur II
0819,05700,Cruz Blanca
0819,20874,Tanque de los Serna
0819,22034,Lomas de Agua Caliente 5a Sección
0819,23896,El Carrizalito
0819,24644,Bonanza
0819,26279,Porvenir
0819,28869,Elías Zamora Verduzco
0819,29870,Yibeljoj
0819,34746,General Jesús Agustín Castro (Independencia)
0819,36913,El Limón
0819,39810,Potrero de La Mora
0819,42837,San Lucas Teacalco
0819,45180,Unidad Auditorio 1a. Secc.
0819,50850,Temoaya
0819,58855,Cuamio
0819,63880,El Naranjo
0819,66129,Cooperativa la Unión
0819,73128,Buenavista
0819,76046,Panorámico
0819,77516,Villas Otoch
0819,78967,El Leoncito
0819,81410,Santa Rosa
0819,84894,Bacachi
0819,88009,Nuevo Laredo (Quetzalcóatl)
0819,90495,4ta. Sección San José Teacalco
0819,94293,Graciano Sánchez Romo
0819,98820,La Loma
0820,05710,Las Maromas
0820,20880,La Labor
0820,22034,Lomas de Agua Caliente 6a Sección (Lomas Altas)
0820,23896,Poza Verde
0820,24645,Caña Brava
0820,26280,1° de Mayo
0820,28869,Los Mangos
0820,29871,La Libertad
0820,32330,Burócrata
0820,34744,Los Hoyos
0820,36914,Ejido Joya de Mulas
0820,42842,San Miguel Vindhó
0820,45180,Unidad Auditorio 2a Secc
0820,58855,La Cinta
0820,62757,Magisterial
0820,63890,Juan Escutia
0820,66129,Provivienda del Pte 1 Sec
0820,68903,San Jacinto Yaveloxi
0820,73129,Amapoloa
0820,76063,Villas del Oriente
0820,77516,Paseo de Las Palmas
0820,78960,Villa Hidalgo Centro
0820,81420,San Miguel
0820,84880,Banámichi
0820,86787,Bejucal
0820,88020,Independencia
0820,90450,La Cima de Piedra II
0820,91808,Granjas de Rio Medio
0820,99179,El Epazote
0821,20880,La Primavera
0821,22034,Jardines de Chapultepec S-E
0821,23896,El Caracol
0821,24646,Carlos A Madrazo
0821,26288,Gamez Sumaran
0821,28869,Nuevo Salagua
0821,29872,Taquihucum
0821,32330,El Dorado
0821,34745,San Pedro del Álamo (El Álamo)
0821,36917,Quesera de Cortés
0821,39813,Apolonio Castillo
0821,42849,Santa María Ilucan
0821,45180,CUCEA Universidad de Guadalajara
0821,50890,Lázaro Cárdenas
0821,58855,Puerta del Salto (La Puerta)
0821,62748,Ampliación las Tazas
0821,63893,Independencia
0821,68920,Monte Negro
0821,73130,Chila
0821,76170,Colibrí
0821,77528,Guadalupana
0821,78970,Tanque Nuevo
0821,81426,5 de Febrero
0821,86788,Alto Amatitan Boca de San Jerónimo
0821,88030,Victoria
0821,90450,Los Sauces IV
0821,95480,Guadalupe
0822,20880,Presa Ordeña Vieja
0822,22034,Planetario
0822,23896,La Cruz
0822,24655,Centauro del Norte
0822,26289,Lázaro Cárdenas
0822,28869,Almendros Residencial
0822,29872,Yashalumil
0822,32330,Ex Hipódromo
0822,34747,Luis Moya (San Isidro)
0822,36914,San Antonio de Aceves
0822,39813,Piedra Azul
0822,45180,27 de Septiembre
0822,50895,Las Lomas
0822,58855,Rancho Seco
0822,63883,Jardines del Llano
0822,68920,Río Chiquito
0822,73133,El Manzano
0822,76170,La Reja
0822,77528,México
0822,78967,Jagüey
0822,81427,La Cuesta de Higuera
0822,84894,La Mora
0822,86788,El Porvenir
0822,88040,Ferrocarril
0822,90277,Comisión Federal de Electricidad-La Martinica
0822,91014,Guadalupe Victoria
0822,97285,Serapio Rendón III
0822,98426,El Llano
0823,20880,Temazcal
0823,23896,San Enrique
0823,24656,Central Chiclera Villahermosa
0823,26290,San José
0823,28219,Villa Coral
0823,29873,Shumuch
0823,32330,La Joya (Zona Centro)
0823,34780,Francisco I Madero Centro
0823,36913,San Felipe (El Chilarillo)
0823,39813,Piedra Roja
0823,45180,Venustiano Carranza
0823,50864,Calle Real
0823,58860,Chucándiro
0823,62578,Sección Kovas
0823,63894,Lucio Cabañas
0823,68920,Santiago Jocotepec
0823,73134,Huehuetlilla
0823,76170,Eucaliptos I
0823,77518,Supermanzana 253
0823,78970,Corazones
0823,81429,10 de Mayo
0823,84895,Las Delicias
0823,86789,Santa Rita
0823,88040,Ojo Caliente
0823,90250,Las Ánimas
0823,97205,Tabachines
0823,98426,El Cuero
0824,20882,El Jaralito
0824,23896,Poza Seca
0824,24646,Cerro de las Flores (Sta. Rosa)
0824,26290,Vista Hermosa
0824,29877,Aldama
0824,32330,Las Palmas
0824,34793,General Lázaro Cárdenas
0824,36914,Sauz de Méndez
0824,39814,Alta Loma La Esperanza
0824,45180,Villas Del Marques
0824,50880,San José Pathé
0824,58863,El Salitre
0824,62578,Narciso Mendoza Terreno Uno
0824,63895,La Quinta
0824,68921,San Antonio las Palmas
0824,73135,Las Cumbres del Manzano
0824,76170,Eucaliptos II
0824,77535,Supermanzana 316
0824,78967,Zapotillo
0824,81430,Agustina Ramírez
0824,84900,San Pedro
0824,86790,Sacrificio
0824,90370,Campestre los Sabinos
0824,91018,Fernando Gutiérrez Barrios
0824,98425,Adolfo López Mateos
0825,05730,Xalpa
0825,20882,El Tepozán
0825,22635,Tepeyac
0825,23896,Agua Amarga
0825,24653,Concepción
0825,28983,El Haya
0825,29875,Belisario Domínguez
0825,32330,Partido Escobedo
0825,34770,José Librado Rivera
0825,36916,Guayabo de Pedroza
0825,39814,La Esperanza
0825,50864,Cerrito del Panal
0825,58863,San Sebastián
0825,62578,Narciso Mendoza Terreno Dos
0825,63895,El Tucán
0825,66140,Jose Lopez Portillo
0825,68922,Playa Limón
0825,73140,Copila
0825,76170,Eucaliptos III
0825,77518,Galaxia del Sol
0825,78967,Tanquecito de San Francisco
0825,81430,Niños Héroes
0825,84900,Ures
0825,86797,Cocoyolar
0825,94723,Hermenegildo Galeana
0825,98423,La Loma
0826,20882,La Pedrera
0826,22635,Tejamen
0826,23896,Los Sestiaderos
0826,24655,Chicana
0826,26299,Las Alamedas
0826,28984,Verde Valle
0826,29876,Chimtic
0826,32330,Silvias
0826,36916,Estación la Piedad
0826,39814,La Navidad
0826,42855,Tlaxinacalpan
0826,58862,Las Cruces de Barreras
0826,63894,La Cruz
0826,68923,Arroyo Tinta
0826,73140,Chachahuantla
0826,77518,Galaxia las Torres
0826,78967,Corcovada
0826,81440,Militar
0826,86799,Rio Chico
0826,88060,Zaragoza
0826,90640,El Arcángel
0826,94180,Hermenegildo Romero
0826,98423,Halcones
0827,05750,La Pila
0827,20882,Manguillas
0827,22035,Herradura Sur
0827,23896,Paso de Santa Cruz
0827,24646,Dos Aguadas
0827,26300,Balcones
0827,28063,San Carlos
0827,29876,Yabteclum
0827,32340,Álamos de San Lorenzo
0827,34773,José Jerónimo Hernández (Porfías)
0827,36913,Guayabo de Ruiz
0827,39814,La Parota
0827,45184,Constituyentes
0827,50867,Laurel 1ra. Sección
0827,58863,El Jacal
0827,62578,CIVAC los Robles
0827,63894,Merced Ibarra
0827,68924,La Alicia
0827,73140,Iczotitla
0827,76179,El Sillar
0827,77370,Benito Juárez
0827,78967,Pedrera del Tanquito
0827,81440,15 de Julio
0827,84903,Ranchito de Aguilar
0827,86805,Mina y Matamoros (La Trinidad)
0827,88070,Viveros
0827,90640,Villas de San Miguel II
0827,94472,Hermosa Provincia
0827,98429,La Trinidad
0828,20884,La Ciénega
0828,22030,Burócrata Hipódromo
0828,23896,La Puerta
0828,24644,Dos Lagunas
0828,26301,Progreso
0828,28079,Parajes del Sur
0828,29873,Tzabalho
0828,32340,2da. Burócrata
0828,34775,General Arturo Bernal
0828,36917,Santa Lucía
0828,42854,Taxhido
0828,45184,Hermenegildo Galeana
0828,50865,Enthavi
0828,58863,Santa Inés
0828,62577,Morelos
0828,63920,Ahuacatlán
0828,68928,San Pedro Tepinapa (Ejidal)
0828,73140,Mextla
0828,76074,La Alhambra
0828,77535,Supermanzana 528
0828,78966,Tanque de Luna
0828,81440,15 de Julio
0828,84905,Santiago
0828,86800,Teapa Centro
0828,88100,Altavista
0828,90430,Jardines de San Bartolo
0828,95870,Rafael Hernández Ochoa
0828,97206,Villas Chuburna IV
0828,98429,Cantarranas
0829,05760,Las Lajas
0829,20884,Presa de los Bajíos
0829,22195,Camino Real
0829,23896,Santa Cruz
0829,24647,Dos Naciones
0829,26304,Santa Eulalia
0829,28984,Higueras del Espinal
0829,29876,Pechiquil
0829,32340,Colegio
0829,34774,Veintiocho de Mayo (Santa Rita)
0829,39814,Milenia
0829,42858,Cañada de Madero
0829,45157,Industrial los Belenes
0829,50863,Jiquipilco el Viejo
0829,58864,Urundaneo
0829,62735,Álvaro Leonel
0829,63923,Benito Juárez
0829,66145,Hacienda los Portales
0829,68940,Ignacio Zaragoza
0829,73140,Naupan
0829,76085,Arte Mexicano
0829,77519,Supermanzana 212
0829,78968,Peotillos
0829,81448,Emiliano Zapata
0829,84906,Puerta Del Sol
0829,86807,Vicente Guerrero (Nieves)
0829,88100,CNOP
0829,90425,San Isidro Chipila
0829,91273,Héroe de Nacozari
0829,97285,Villas Del Sur
0829,98422,Azteca
0830,22030,Colinas de Agua Caliente
0830,23896,Rancho Viejo
0830,24654,E Echeverría Castellot 1
0830,26305,El Olmo
0830,28123,Real del Valle
0830,29880,La Aurora Esquipulas
0830,32340,Mascareñas
0830,34775,Enrique Calderón Rodríguez
0830,36916,La Ermita
0830,39820,Cumbres Llano Largo
0830,42860,San Ildefonso
0830,50866,Solalpan 1ra. Sección
0830,58865,El Salto
0830,62574,José López Portillo
0830,63925,El Cerrito
0830,66147,Santa Magdalena
0830,68946,Monte Negro
0830,73140,Tlaxpanaloya
0830,76085,El Marqués Queretano
0830,77518,Vista Real
0830,78967,La Redonda
0830,81448,Emiliano Zapata
0830,84907,La Estancia
0830,86805,Francisco Javier Mina
0830,90450,La Esperanza
0830,94964,Hidalgo
0830,98422,Buenos Aires
0831,20890,Puerta de Fragua (Presa la Codorniz)
0831,22195,El Mirador (La Mesa)
0831,23896,Ultima Agua
0831,24648,Eugenio Echeverría Castellot (El Carrizal)
0831,26307,Las Cuevas
0831,28844,Valle Paraíso
0831,29880,Pantelhó
0831,32340,Paula
0831,34790,Pánuco de Coronado
0831,36917,Liebres de Suárez
0831,42860,Santa Ana Azcapotzaltongo
0831,45180,Pedro Moreno
0831,50866,San Pedro Abajo 2a Sección
0831,58866,Tanimireche
0831,63927,Prisciliano Sanchez
0831,68940,Paso del Águila
0831,73141,Cueyatla
0831,76085,Lomas del Cimatario
0831,77535,Gran Santa Fe
0831,78978,Silos
0831,81450,Benito Juárez
0831,84907,Sáuz
0831,86806,La Argentina
0831,88105,Solidaridad
0831,94744,Hogar
0831,97203,Chuburna de Hidalgo III
0831,98422,Tepeyac
0832,22195,Hipódromo Dos
0832,23896,San Cosme
0832,24645,El Carmen II
0832,26307,San Lorenzo
0832,28978,Hacienda del Carmen
0832,29881,San Joaquín
0832,32340,Raúl García
0832,34790,San José de Avino
0832,36916,La Sarna
0832,42860,Santa María Magdalena
0832,45180,La Palmita
0832,50867,San Pedro Arriba 3a Sección
0832,58867,Carucheo Chico
0832,62564,Las Mercedes
0832,63927,Demetrio Vallejo
0832,66149,Trabajadores
0832,68947,San José Río Manzo
0832,73142,Tenextitla
0832,77937,Salamanca
0832,78966,Valle de San Juan
0832,81460,Del Evora
0832,84910,San Rafael
0832,86808,Ignacio Allende 2a Secc
0832,90114,El Fresno
0832,94732,Hospitalito
0832,97203,Chuburna de Hidalgo IV
0832,98424,Jardines Del Rio
0833,05780,Agua Bendita
0833,20892,La Boquilla
0833,23897,El Tulillo
0833,24648,El Chichonal
0833,26308,El Castillo
0833,28017,Paseo de la Hacienda
0833,29884,El Roblar Chictontic
0833,34793,General Ignacio Zaragoza
0833,36917,La Mula de Aguilar
0833,39830,Lomas de Costa Azul
0833,42860,Santiago Tlautla
0833,45180,División del Norte
0833,50866,Zanja Vieja
0833,58867,Carucheo Grande
0833,62564,Los Electricistas
0833,63928,8 de Mayo
0833,66150,Los Treviño
0833,68940,San Juan Lalana
0833,73147,Cuahuihuizotitla
0833,76085,Lázaro Cárdenas III
0833,77014,Oxtankah
0833,78968,San Ignacio
0833,81460,Morelos
0833,84911,Guadalupe
0833,88110,Del Maestro
0833,90062,Insurgentes
0833,94964,Guamúchil
0833,97203,Chuburna de Hidalgo V
0833,98424,CTM
0834,23898,Santa Martha
0834,24645,El Manantial
0834,26309,Buena Vista
0834,28017,Colinas de Santa Fe
0834,29885,San Clemente
0834,34794,Francisco Javier Mina (Corralejo)
0834,36920,Cerro Alto
0834,39840,Balcones de Costa Azul
0834,42865,El Banco (El Banco Vega de Madero)
0834,45180,Jardines Del Auditorio
0834,50866,Tlaltenanguito
0834,58868,La Presa
0834,62553,Insurgentes
0834,68940,San Lorenzo
0834,73173,Cuacuila
0834,77528,Tucanes
0834,78966,Venaditos
0834,81469,Los Parques
0834,84918,Álamos
0834,86807,Mariano Abasolo (Abasolito)
0834,88120,Buenavista
0834,90102,Las Rosas
0834,94273,Guasimal
0834,97218,Lotificacion San Damián
0834,98424,Vista Hermosa
0835,22030,Lomas Hipódromo
0835,23898,El Carrizalito
0835,24643,El Porvenir
0835,28017,Paseo de la Cantera
0835,29887,Aquiles Serdán (Santa Lucía)
0835,32345,Ramos Avilés
0835,34793,Francisco Rueda Serrano
0835,36920,Estancia de la Paz
0835,39840,Hermenegildo Galeana
0835,42865,Canoas
0835,45185,Emiliano Zapata
0835,50883,Morelos
0835,58868,El Marijo
0835,62553,La Rosa
0835,63954,Esteban Baca Calderón
0835,66160,Benito Juárez
0835,68957,Santiago Jalahui
0835,78968,Lagunillas
0835,81470,Insurgentes
0835,84918,Pueblo de Álamos
0835,86807,Nicolás Bravo 2a Secc
0835,88120,Maclovio Herrera
0835,90062,Tlapala
0835,97206,Lotificacion San Vicente Chuburna
0835,98245,Infonavit
0836,22030,López Mateos
0836,23898,Timbabichi
0836,24643,El Refugio
0836,26310,Santa Rosa
0836,28085,La Esperanza
0836,29890,Sitalá
0836,32349,Sicomoros
0836,34795,Hermenegildo Galeana
0836,36936,Pequeña Propiedad del Corral de la Partida
0836,39845,Praderas de Costa Azul
0836,42865,Ojo de Agua
0836,45188,Jardines de Tabachines
0836,50900,Almoloya de Juárez Centro
0836,58874,Cañada de la Yerbabuena
0836,62553,Lázaro Cárdenas
0836,63954,Juárez
0836,66165,Jardines de La Fama
0836,68941,San Miguel y La Matilde
0836,73170,Huauchinango Centro
0836,76085,Universo 2000
0836,77533,Lagos del Sol
0836,78966,Veinte de Noviembre
0836,81470,La Gloria
0836,84918,Rancho Viejo
0836,88124,Alianza para la Producción
0836,91160,Huizachal
0836,97138,Vista Alegre Lotificacion
0837,20900,Corral de Barrancos
0837,22194,Los Olivos
0837,23088,El Zacatal
0837,24646,El Tesoro
0837,26315,Ojo de Agua (San Gregorio)
0837,28018,Las Pérgolas
0837,29891,Golonchan Viejo
0837,32350,Adriana
0837,36927,Estación Corralejo
0837,39850,Costa Azul
0837,42870,Alto Melchor Ocampo
0837,45188,Lomas Del Vergel
0837,50910,Benito Juárez
0837,58870,Copándaro de Galeana
0837,62553,Rinconada las Palmas
0837,63957,Las Flores
0837,66166,Campania
0837,68942,San Isidro Arenal
0837,73164,Huilacapixtla
0837,76086,Reforma Agraria 2a Secc
0837,77915,Cuatro Banderas
0837,78979,Rincón del Refugio
0837,81470,Magisterio
0837,84919,Santa Rosalía
0837,86807,Nicolás Bravo 1a Secc
0837,90355,La Perla II
0837,91639,Húngaros
0837,97159,Lotificacion las Brisas
0837,98425,La Cuesta
0838,06000,Centro (Área 1)
0838,22195,Monte Bello
0838,23407,El Rosarito
0838,24645,Felipe Ángeles
0838,28017,Santa Gertrudis
0838,29895,Santa Cruz La Reforma
0838,32350,Anzures
0838,34794,Adolfo López Mateos (Aguinaldo)
0838,36927,Corralejo de Hidalgo
0838,39850,23 de Noviembre
0838,42880,Santiago Tlapanaloya
0838,45188,Tabachines
0838,50904,Cereso Almoloya
0838,58873,Congotzio (Congosio)
0838,62554,El Pochotal
0838,63957,Amado Nervo
0838,66167,La Española
0838,68943,La Esperanza
0838,73160,Papatlazolco
0838,76086,Reforma Agraria 3a Secc
0838,77984,San Antonio Soda
0838,78980,Armadillo de los Infante
0838,81474,Jobori
0838,84920,Aconchi
0838,86820,Juan Aldama
0838,90401,Coporo y Cerro Azul I y II
0838,93960,Independencia
0838,97217,Residencial Pensiones III (1)
0838,98426,Ruiz Cortines
0839,20900,Maravillas
0839,22195,Real del Monte
0839,23405,Costa Brava
0839,24645,Gustavo Diaz Ordaz
0839,26320,Santa María
0839,28078,Real de Don Juan
0839,29896,San Francisco La Unión
0839,32350,Aurora
0839,34795,Los Lobos
0839,36923,Magallanes
0839,42890,Cantera de Villagrán
0839,45189,Villas de Guadalupe
0839,50933,Cieneguillas de Guadalupe
0839,58873,Santa Rita
0839,62554,Los Bosques
0839,63958,Moderna
0839,66168,La Concordia
0839,68944,Yogope
0839,73169,Teopancingo
0839,76086,Reforma Agraria 4a Secc
0839,77116,Yodzonot Chico
0839,78983,El Aguaje de los Castillos
0839,81474,Las Palmas
0839,88125,La Joya
0839,90401,San Luis
0839,94650,Independencia
0839,97217,Residencial Pensiones III (II)
0839,98425,Rio Agua Naval
0840,20910,San Antonio de los Horcones
0840,22195,Santa Anita
0840,23427,Colinas San José
0840,24648,Heriberto Jara Corona
0840,26328,El Cedrito
0840,28018,Residencial Santa María
0840,29905,Ignacio Zaragoza
0840,34777,Doctor Francisco Castillo Nájera
0840,36923,Zapote de Cestau
0840,42890,Montecillo
0840,45189,Vista Hermosa
0840,50904,Barrio de la Cabecera Primera Sección
0840,58872,San Agustín del Maíz
0840,62565,La Joya
0840,63958,El Pinar
0840,66169,Efimex
0840,68950,Asunción Lacova
0840,73166,Tlacomulco
0840,76086,Reforma Agraria 5a Secc
0840,77320,Quintana
0840,78983,Contrayerba
0840,81474,San Miguel
0840,84928,San Pablo (San Pablo de Aconchi)
0840,86812,Hermenegildo Galeana
0840,88125,Sistema Merlín
0840,97285,Lotificacion Serapio Rendón 1
0840,98245,Del Norte
0841,20913,Valladolid
0841,22195,Sonora
0841,23090,Bugambilias
0841,24645,Hermenegildo Galeana
0841,26340,Melchor Múzquiz Centro
0841,28983,Puerta de Rolón
0841,29900,Salto de Agua
0841,32350,Los Nogales
0841,34800,Villa Unión
0841,36927,Agua Tibia de Ayala
0841,39859,Centro de Convenciones
0841,42890,San Buenaventura
0841,45190,Atemajac Del Valle
0841,50903,Mina México
0841,58873,El Nispo
0841,62550,Roberto Osorio Sosa
0841,63958,Revolución
0841,66170,Protexa
0841,68950,Santa Cecilia de Madero
0841,73167,Venta Grande
0841,76180,Magisterial
0841,77539,ABC
0841,78983,San Elías
0841,81475,10 de Abril
0841,84929,La Estancia
0841,86823,Hermenegildo Galeana 1a Secc (Mexiquito)
0841,88130,Buenos Aires
0841,90406,Lomas del Bosque II
0841,91519,Las Jacarandas
0841,98423,SUTSEMOP
0842,20901,El Maguey
0842,23088,Ampliación Ayuntamiento
0842,24655,Hormiguero
0842,26345,Nacimiento
0842,28983,Residencial Tulipanes
0842,29904,Santa María
0842,32350,Los Pinos
