postal_code,state,municipality,locality,frontier,start_date,end_date,timezone
47814,JAL,,,0,1/7/19,,Tiempo del Centro
47815,JAL,,,0,1/7/19,,Tiempo del Centro
47816,JAL,,,0,1/7/19,,Tiempo del Centro
47817,JAL,,,0,1/7/19,,Tiempo del Centro
47818,JAL,,,0,1/7/19,,Tiempo del Centro
47819,JAL,,,0,1/7/19,,Tiempo del Centro
47820,JAL,063,05,0,1/7/19,,Tiempo del Centro
47821,JAL,,,0,1/7/19,,Tiempo del Centro
47822,JAL,,,0,1/7/19,,Tiempo del Centro
47823,JAL,,,0,1/7/19,,Tiempo del Centro
47824,JAL,,,0,1/7/19,,Tiempo del Centro
47825,JAL,,,0,1/7/19,,Tiempo del Centro
47826,JAL,,,0,1/7/19,,Tiempo del Centro
47827,JAL,,,0,1/7/19,,Tiempo del Centro
47828,JAL,,,0,1/7/19,,Tiempo del Centro
47829,JAL,063,05,0,1/7/19,,Tiempo del Centro
47830,JAL,063,05,0,1/7/19,,Tiempo del Centro
47831,JAL,,,0,1/7/19,,Tiempo del Centro
47832,JAL,,,0,1/7/19,,Tiempo del Centro
47833,JAL,,,0,1/7/19,,Tiempo del Centro
47834,JAL,,,0,1/7/19,,Tiempo del Centro
47835,JAL,,,0,1/7/19,,Tiempo del Centro
47836,JAL,,,0,1/7/19,,Tiempo del Centro
47837,JAL,,,0,1/7/19,,Tiempo del Centro
47838,JAL,,,0,1/7/19,,Tiempo del Centro
47839,JAL,,,0,1/7/19,,Tiempo del Centro
47840,JAL,063,05,0,1/7/19,,Tiempo del Centro
47841,JAL,,,0,1/7/19,,Tiempo del Centro
47842,JAL,,,0,1/7/19,,Tiempo del Centro
47843,JAL,,,0,1/7/19,,Tiempo del Centro
47844,JAL,,,0,1/7/19,,Tiempo del Centro
47845,JAL,,,0,1/7/19,,Tiempo del Centro
47846,JAL,,,0,1/7/19,,Tiempo del Centro
47847,JAL,,,0,1/7/19,,Tiempo del Centro
47848,JAL,,,0,1/7/19,,Tiempo del Centro
47849,JAL,063,05,0,1/7/19,,Tiempo del Centro
47850,JAL,063,05,0,1/7/19,,Tiempo del Centro
47851,JAL,,,0,1/7/19,,Tiempo del Centro
47852,JAL,,,0,1/7/19,,Tiempo del Centro
47853,JAL,,,0,1/7/19,,Tiempo del Centro
47854,JAL,,,0,1/7/19,,Tiempo del Centro
47855,JAL,,,0,1/7/19,,Tiempo del Centro
47856,JAL,,,0,1/7/19,,Tiempo del Centro
47857,JAL,,,0,1/7/19,,Tiempo del Centro
47858,JAL,,,0,1/7/19,,Tiempo del Centro
47859,JAL,,,0,1/7/19,,Tiempo del Centro
47860,JAL,063,05,0,1/7/19,,Tiempo del Centro
47861,JAL,,,0,1/7/19,,Tiempo del Centro
47862,JAL,063,05,0,1/7/19,,Tiempo del Centro
47863,JAL,,,0,1/7/19,,Tiempo del Centro
47864,JAL,,,0,1/7/19,,Tiempo del Centro
47865,JAL,,,0,1/7/19,,Tiempo del Centro
47866,JAL,,,0,1/7/19,,Tiempo del Centro
47867,JAL,,,0,1/7/19,,Tiempo del Centro
47868,JAL,,,0,1/7/19,,Tiempo del Centro
47869,JAL,,,0,1/7/19,,Tiempo del Centro
47870,JAL,063,05,0,1/7/19,,Tiempo del Centro
47871,JAL,,,0,1/7/19,,Tiempo del Centro
47872,JAL,,,0,1/7/19,,Tiempo del Centro
47873,JAL,,,0,1/7/19,,Tiempo del Centro
47874,JAL,,,0,1/7/19,,Tiempo del Centro
47875,JAL,,,0,1/7/19,,Tiempo del Centro
47876,JAL,,,0,1/7/19,,Tiempo del Centro
47877,JAL,,,0,1/7/19,,Tiempo del Centro
47878,JAL,,,0,1/7/19,,Tiempo del Centro
47879,JAL,,,0,1/7/19,,Tiempo del Centro
47880,JAL,063,05,0,1/7/19,,Tiempo del Centro
47881,JAL,,,0,1/7/19,,Tiempo del Centro
47882,JAL,063,05,0,1/7/19,,Tiempo del Centro
47883,JAL,,,0,1/7/19,,Tiempo del Centro
47884,JAL,,,0,1/7/19,,Tiempo del Centro
47885,JAL,,,0,1/7/19,,Tiempo del Centro
47886,JAL,,,0,1/7/19,,Tiempo del Centro
47887,JAL,,,0,1/7/19,,Tiempo del Centro
47888,JAL,,,0,1/7/19,,Tiempo del Centro
47889,JAL,,,0,1/7/19,,Tiempo del Centro
47890,JAL,063,05,0,1/7/19,,Tiempo del Centro
47891,JAL,,,0,1/7/19,,Tiempo del Centro
47892,JAL,063,05,0,1/7/19,,Tiempo del Centro
47893,JAL,,,0,1/7/19,,Tiempo del Centro
47894,JAL,,,0,1/7/19,,Tiempo del Centro
47895,JAL,,,0,1/7/19,,Tiempo del Centro
47896,JAL,,,0,1/7/19,,Tiempo del Centro
47897,JAL,,,0,1/7/19,,Tiempo del Centro
47898,JAL,063,05,0,1/7/19,,Tiempo del Centro
47899,JAL,063,05,0,1/7/19,,Tiempo del Centro
47900,JAL,047,33,0,1/7/19,,Tiempo del Centro
47901,JAL,,,0,1/7/19,,Tiempo del Centro
47902,JAL,047,33,0,1/7/19,,Tiempo del Centro
47903,JAL,047,,0,1/7/19,,Tiempo del Centro
47904,JAL,,,0,1/7/19,,Tiempo del Centro
47905,JAL,047,,0,1/7/19,,Tiempo del Centro
47906,JAL,,,0,1/7/19,,Tiempo del Centro
47907,JAL,,,0,1/7/19,,Tiempo del Centro
47908,JAL,,,0,1/7/19,,Tiempo del Centro
47909,JAL,047,,0,1/7/19,,Tiempo del Centro
47910,JAL,018,32,0,1/7/19,,Tiempo del Centro
47911,JAL,,,0,1/7/19,,Tiempo del Centro
47912,JAL,018,32,0,1/7/19,,Tiempo del Centro
47913,JAL,018,32,0,1/7/19,,Tiempo del Centro
47914,JAL,018,,0,1/7/19,,Tiempo del Centro
47915,JAL,018,,0,1/7/19,,Tiempo del Centro
47916,JAL,018,,0,1/7/19,,Tiempo del Centro
47917,JAL,018,,0,1/7/19,,Tiempo del Centro
47918,JAL,018,,0,1/7/19,,Tiempo del Centro
47919,JAL,,,0,1/7/19,,Tiempo del Centro
47920,JAL,018,,0,1/7/19,,Tiempo del Centro
47921,JAL,,,0,1/7/19,,Tiempo del Centro
47922,JAL,,,0,1/7/19,,Tiempo del Centro
47923,JAL,,,0,1/7/19,,Tiempo del Centro
47924,JAL,018,,0,1/7/19,,Tiempo del Centro
47925,JAL,018,,0,1/7/19,,Tiempo del Centro
47926,JAL,018,,0,1/7/19,,Tiempo del Centro
47927,JAL,018,,0,1/7/19,,Tiempo del Centro
47928,JAL,,,0,1/7/19,,Tiempo del Centro
47929,JAL,,,0,1/7/19,,Tiempo del Centro
47930,JAL,016,,0,1/7/19,,Tiempo del Centro
47931,JAL,,,0,1/7/19,,Tiempo del Centro
47932,JAL,,,0,1/7/19,,Tiempo del Centro
47933,JAL,,,0,1/7/19,,Tiempo del Centro
47934,JAL,016,,0,1/7/19,,Tiempo del Centro
47935,JAL,016,,0,1/7/19,,Tiempo del Centro
47936,JAL,016,,0,1/7/19,,Tiempo del Centro
47937,JAL,016,,0,1/7/19,,Tiempo del Centro
47938,JAL,016,,0,1/7/19,,Tiempo del Centro
47939,JAL,016,,0,1/7/19,,Tiempo del Centro
47940,JAL,016,,0,1/7/19,,Tiempo del Centro
47941,JAL,,,0,1/7/19,,Tiempo del Centro
47942,JAL,,,0,1/7/19,,Tiempo del Centro
47943,JAL,,,0,1/7/19,,Tiempo del Centro
47944,JAL,016,,0,1/7/19,,Tiempo del Centro
47945,JAL,016,,0,1/7/19,,Tiempo del Centro
47946,JAL,016,,0,1/7/19,,Tiempo del Centro
47947,JAL,016,,0,1/7/19,,Tiempo del Centro
47948,JAL,016,,0,1/7/19,,Tiempo del Centro
47949,JAL,016,,0,1/7/19,,Tiempo del Centro
47950,JAL,048,,0,1/7/19,,Tiempo del Centro
47951,JAL,,,0,1/7/19,,Tiempo del Centro
47952,JAL,048,,0,1/7/19,,Tiempo del Centro
47953,JAL,,,0,1/7/19,,Tiempo del Centro
47954,JAL,,,0,1/7/19,,Tiempo del Centro
47955,JAL,048,,0,1/7/19,,Tiempo del Centro
47956,JAL,048,,0,1/7/19,,Tiempo del Centro
47957,JAL,048,,0,1/7/19,,Tiempo del Centro
47958,JAL,048,,0,1/7/19,,Tiempo del Centro
47959,JAL,048,,0,1/7/19,,Tiempo del Centro
47960,JAL,048,,0,1/7/19,,Tiempo del Centro
47961,JAL,,,0,1/7/19,,Tiempo del Centro
47962,JAL,,,0,1/7/19,,Tiempo del Centro
47963,JAL,,,0,1/7/19,,Tiempo del Centro
47964,JAL,048,,0,1/7/19,,Tiempo del Centro
47965,JAL,048,,0,1/7/19,,Tiempo del Centro
47966,JAL,,,0,1/7/19,,Tiempo del Centro
47967,JAL,,,0,1/7/19,,Tiempo del Centro
47968,JAL,,,0,1/7/19,,Tiempo del Centro
47969,JAL,,,0,1/7/19,,Tiempo del Centro
47970,JAL,048,,0,1/7/19,,Tiempo del Centro
47971,JAL,,,0,1/7/19,,Tiempo del Centro
47972,JAL,,,0,1/7/19,,Tiempo del Centro
47973,JAL,,,0,1/7/19,,Tiempo del Centro
47974,JAL,048,,0,1/7/19,,Tiempo del Centro
47975,JAL,048,,0,1/7/19,,Tiempo del Centro
47976,JAL,048,,0,1/7/19,,Tiempo del Centro
47977,JAL,048,,0,1/7/19,,Tiempo del Centro
47978,JAL,,,0,1/7/19,,Tiempo del Centro
47979,JAL,,,0,1/7/19,,Tiempo del Centro
47980,JAL,033,,0,1/7/19,,Tiempo del Centro
47981,JAL,,,0,1/7/19,,Tiempo del Centro
47982,JAL,,,0,1/7/19,,Tiempo del Centro
47983,JAL,033,,0,1/7/19,,Tiempo del Centro
47984,JAL,033,,0,1/7/19,,Tiempo del Centro
47985,JAL,,,0,1/7/19,,Tiempo del Centro
47986,JAL,033,,0,1/7/19,,Tiempo del Centro
47987,JAL,033,,0,1/7/19,,Tiempo del Centro
47988,JAL,033,,0,1/7/19,,Tiempo del Centro
47989,JAL,033,,0,1/7/19,,Tiempo del Centro
47990,JAL,033,,0,1/7/19,,Tiempo del Centro
47991,JAL,,,0,1/7/19,,Tiempo del Centro
47992,JAL,,,0,1/7/19,,Tiempo del Centro
47993,JAL,033,,0,1/7/19,,Tiempo del Centro
47994,JAL,033,,0,1/7/19,,Tiempo del Centro
47995,JAL,033,,0,1/7/19,,Tiempo del Centro
47996,JAL,033,,0,1/7/19,,Tiempo del Centro
47997,JAL,033,,0,1/7/19,,Tiempo del Centro
47998,JAL,033,,0,1/7/19,,Tiempo del Centro
47999,JAL,,,0,1/7/19,,Tiempo del Centro
48000,JAL,110,,0,1/7/19,,Tiempo del Centro
48001,JAL,,,0,1/7/19,,Tiempo del Centro
48002,JAL,,,0,1/7/19,,Tiempo del Centro
48003,JAL,,,0,1/7/19,,Tiempo del Centro
48004,JAL,,,0,1/7/19,,Tiempo del Centro
48005,JAL,,,0,1/7/19,,Tiempo del Centro
48006,JAL,,,0,1/7/19,,Tiempo del Centro
48007,JAL,,,0,1/7/19,,Tiempo del Centro
48008,JAL,,,0,1/7/19,,Tiempo del Centro
48009,JAL,,,0,1/7/19,,Tiempo del Centro
48010,JAL,110,,0,1/7/19,,Tiempo del Centro
48011,JAL,,,0,1/7/19,,Tiempo del Centro
48012,JAL,,,0,1/7/19,,Tiempo del Centro
48013,JAL,,,0,1/7/19,,Tiempo del Centro
48014,JAL,,,0,1/7/19,,Tiempo del Centro
48015,JAL,,,0,1/7/19,,Tiempo del Centro
48016,JAL,,,0,1/7/19,,Tiempo del Centro
48017,JAL,110,,0,1/7/19,,Tiempo del Centro
48018,JAL,,,0,1/7/19,,Tiempo del Centro
48019,JAL,,,0,1/7/19,,Tiempo del Centro
48020,JAL,110,,0,1/7/19,,Tiempo del Centro
48021,JAL,,,0,1/7/19,,Tiempo del Centro
48022,JAL,,,0,1/7/19,,Tiempo del Centro
48023,JAL,,,0,1/7/19,,Tiempo del Centro
48024,JAL,,,0,1/7/19,,Tiempo del Centro
48025,JAL,,,0,1/7/19,,Tiempo del Centro
48026,JAL,110,,0,1/7/19,,Tiempo del Centro
48027,JAL,,,0,1/7/19,,Tiempo del Centro
48028,JAL,,,0,1/7/19,,Tiempo del Centro
48029,JAL,,,0,1/7/19,,Tiempo del Centro
48030,JAL,110,,0,1/7/19,,Tiempo del Centro
48031,JAL,,,0,1/7/19,,Tiempo del Centro
48032,JAL,,,0,1/7/19,,Tiempo del Centro
48033,JAL,,,0,1/7/19,,Tiempo del Centro
48034,JAL,,,0,1/7/19,,Tiempo del Centro
48035,JAL,110,,0,1/7/19,,Tiempo del Centro
48036,JAL,,,0,1/7/19,,Tiempo del Centro
48037,JAL,,,0,1/7/19,,Tiempo del Centro
48038,JAL,,,0,1/7/19,,Tiempo del Centro
48039,JAL,,,0,1/7/19,,Tiempo del Centro
48040,JAL,110,,0,1/7/19,,Tiempo del Centro
48041,JAL,,,0,1/7/19,,Tiempo del Centro
48042,JAL,,,0,1/7/19,,Tiempo del Centro
48043,JAL,,,0,1/7/19,,Tiempo del Centro
48044,JAL,,,0,1/7/19,,Tiempo del Centro
48045,JAL,,,0,1/7/19,,Tiempo del Centro
48046,JAL,,,0,1/7/19,,Tiempo del Centro
48047,JAL,110,,0,1/7/19,,Tiempo del Centro
48048,JAL,110,,0,1/7/19,,Tiempo del Centro
48049,JAL,,,0,1/7/19,,Tiempo del Centro
48050,JAL,017,,0,1/7/19,,Tiempo del Centro
48051,JAL,,,0,1/7/19,,Tiempo del Centro
48052,JAL,,,0,1/7/19,,Tiempo del Centro
48053,JAL,,,0,1/7/19,,Tiempo del Centro
48054,JAL,,,0,1/7/19,,Tiempo del Centro
48055,JAL,,,0,1/7/19,,Tiempo del Centro
48056,JAL,,,0,1/7/19,,Tiempo del Centro
48057,JAL,,,0,1/7/19,,Tiempo del Centro
48058,JAL,,,0,1/7/19,,Tiempo del Centro
48059,JAL,,,0,1/7/19,,Tiempo del Centro
48060,JAL,017,,0,1/7/19,,Tiempo del Centro
48061,JAL,,,0,1/7/19,,Tiempo del Centro
48062,JAL,,,0,1/7/19,,Tiempo del Centro
48063,JAL,,,0,1/7/19,,Tiempo del Centro
48064,JAL,017,,0,1/7/19,,Tiempo del Centro
48065,JAL,017,,0,1/7/19,,Tiempo del Centro
48066,JAL,,,0,1/7/19,,Tiempo del Centro
48067,JAL,,,0,1/7/19,,Tiempo del Centro
48068,JAL,017,,0,1/7/19,,Tiempo del Centro
48069,JAL,,,0,1/7/19,,Tiempo del Centro
48070,JAL,017,,0,1/7/19,,Tiempo del Centro
48071,JAL,,,0,1/7/19,,Tiempo del Centro
48072,JAL,,,0,1/7/19,,Tiempo del Centro
48073,JAL,,,0,1/7/19,,Tiempo del Centro
48074,JAL,,,0,1/7/19,,Tiempo del Centro
48075,JAL,017,,0,1/7/19,,Tiempo del Centro
48076,JAL,017,,0,1/7/19,,Tiempo del Centro
48077,JAL,017,,0,1/7/19,,Tiempo del Centro
48078,JAL,017,,0,1/7/19,,Tiempo del Centro
48079,JAL,,,0,1/7/19,,Tiempo del Centro
48080,JAL,017,,0,1/7/19,,Tiempo del Centro
48081,JAL,,,0,1/7/19,,Tiempo del Centro
48082,JAL,,,0,1/7/19,,Tiempo del Centro
48083,JAL,,,0,1/7/19,,Tiempo del Centro
48084,JAL,017,,0,1/7/19,,Tiempo del Centro
48085,JAL,017,,0,1/7/19,,Tiempo del Centro
48086,JAL,017,,0,1/7/19,,Tiempo del Centro
48087,JAL,017,,0,1/7/19,,Tiempo del Centro
48088,JAL,,,0,1/7/19,,Tiempo del Centro
48089,JAL,017,,0,1/7/19,,Tiempo del Centro
48090,JAL,017,,0,1/7/19,,Tiempo del Centro
48091,JAL,,,0,1/7/19,,Tiempo del Centro
48092,JAL,,,0,1/7/19,,Tiempo del Centro
48093,JAL,017,,0,1/7/19,,Tiempo del Centro
48094,JAL,,,0,1/7/19,,Tiempo del Centro
48095,JAL,017,,0,1/7/19,,Tiempo del Centro
48096,JAL,017,,0,1/7/19,,Tiempo del Centro
48097,JAL,,,0,1/7/19,,Tiempo del Centro
48098,JAL,017,,0,1/7/19,,Tiempo del Centro
48099,JAL,,,0,1/7/19,,Tiempo del Centro
48100,JAL,012,,0,1/7/19,,Tiempo del Centro
48101,JAL,,,0,1/7/19,,Tiempo del Centro
48102,JAL,,,0,1/7/19,,Tiempo del Centro
48103,JAL,,,0,1/7/19,,Tiempo del Centro
48104,JAL,,,0,1/7/19,,Tiempo del Centro
48105,JAL,,,0,1/7/19,,Tiempo del Centro
48106,JAL,,,0,1/7/19,,Tiempo del Centro
48107,JAL,,,0,1/7/19,,Tiempo del Centro
48108,JAL,,,0,1/7/19,,Tiempo del Centro
48109,JAL,,,0,1/7/19,,Tiempo del Centro
48110,JAL,012,,0,1/7/19,,Tiempo del Centro
48111,JAL,,,0,1/7/19,,Tiempo del Centro
48112,JAL,,,0,1/7/19,,Tiempo del Centro
48113,JAL,,,0,1/7/19,,Tiempo del Centro
48114,JAL,,,0,1/7/19,,Tiempo del Centro
48115,JAL,,,0,1/7/19,,Tiempo del Centro
48116,JAL,,,0,1/7/19,,Tiempo del Centro
48117,JAL,,,0,1/7/19,,Tiempo del Centro
48118,JAL,,,0,1/7/19,,Tiempo del Centro
48119,JAL,,,0,1/7/19,,Tiempo del Centro
48120,JAL,012,,0,1/7/19,,Tiempo del Centro
48121,JAL,,,0,1/7/19,,Tiempo del Centro
48122,JAL,,,0,1/7/19,,Tiempo del Centro
48123,JAL,,,0,1/7/19,,Tiempo del Centro
48124,JAL,,,0,1/7/19,,Tiempo del Centro
48125,JAL,,,0,1/7/19,,Tiempo del Centro
48126,JAL,,,0,1/7/19,,Tiempo del Centro
48127,JAL,,,0,1/7/19,,Tiempo del Centro
48128,JAL,,,0,1/7/19,,Tiempo del Centro
48129,JAL,,,0,1/7/19,,Tiempo del Centro
48130,JAL,012,,0,1/7/19,,Tiempo del Centro
48131,JAL,,,0,1/7/19,,Tiempo del Centro
48132,JAL,,,0,1/7/19,,Tiempo del Centro
48133,JAL,,,0,1/7/19,,Tiempo del Centro
48134,JAL,,,0,1/7/19,,Tiempo del Centro
48135,JAL,012,,0,1/7/19,,Tiempo del Centro
48136,JAL,012,,0,1/7/19,,Tiempo del Centro
48137,JAL,,,0,1/7/19,,Tiempo del Centro
48138,JAL,,,0,1/7/19,,Tiempo del Centro
48139,JAL,012,,0,1/7/19,,Tiempo del Centro
48140,JAL,012,,0,1/7/19,,Tiempo del Centro
48141,JAL,,,0,1/7/19,,Tiempo del Centro
48142,JAL,,,0,1/7/19,,Tiempo del Centro
48143,JAL,,,0,1/7/19,,Tiempo del Centro
48144,JAL,,,0,1/7/19,,Tiempo del Centro
48145,JAL,012,,0,1/7/19,,Tiempo del Centro
48146,JAL,012,,0,1/7/19,,Tiempo del Centro
48147,JAL,,,0,1/7/19,,Tiempo del Centro
48148,JAL,,,0,1/7/19,,Tiempo del Centro
48149,JAL,,,0,1/7/19,,Tiempo del Centro
48150,JAL,028,,0,1/7/19,,Tiempo del Centro
48151,JAL,,,0,1/7/19,,Tiempo del Centro
48152,JAL,,,0,1/7/19,,Tiempo del Centro
48153,JAL,028,,0,1/7/19,,Tiempo del Centro
48154,JAL,,,0,1/7/19,,Tiempo del Centro
48155,JAL,028,,0,1/7/19,,Tiempo del Centro
48156,JAL,,,0,1/7/19,,Tiempo del Centro
48157,JAL,,,0,1/7/19,,Tiempo del Centro
48158,JAL,,,0,1/7/19,,Tiempo del Centro
48159,JAL,028,,0,1/7/19,,Tiempo del Centro
48160,JAL,011,,0,1/7/19,,Tiempo del Centro
48161,JAL,,,0,1/7/19,,Tiempo del Centro
48162,JAL,,,0,1/7/19,,Tiempo del Centro
48163,JAL,,,0,1/7/19,,Tiempo del Centro
48164,JAL,,,0,1/7/19,,Tiempo del Centro
48165,JAL,011,,0,1/7/19,,Tiempo del Centro
48166,JAL,011,,0,1/7/19,,Tiempo del Centro
48167,JAL,,,0,1/7/19,,Tiempo del Centro
48168,JAL,,,0,1/7/19,,Tiempo del Centro
48169,JAL,,,0,1/7/19,,Tiempo del Centro
48170,JAL,011,,0,1/7/19,,Tiempo del Centro
48171,JAL,,,0,1/7/19,,Tiempo del Centro
48172,JAL,,,0,1/7/19,,Tiempo del Centro
48173,JAL,,,0,1/7/19,,Tiempo del Centro
48174,JAL,,,0,1/7/19,,Tiempo del Centro
48175,JAL,011,,0,1/7/19,,Tiempo del Centro
48176,JAL,,,0,1/7/19,,Tiempo del Centro
48177,JAL,,,0,1/7/19,,Tiempo del Centro
48178,JAL,,,0,1/7/19,,Tiempo del Centro
48179,JAL,,,0,1/7/19,,Tiempo del Centro
48180,JAL,011,,0,1/7/19,,Tiempo del Centro
48181,JAL,,,0,1/7/19,,Tiempo del Centro
48182,JAL,,,0,1/7/19,,Tiempo del Centro
48183,JAL,,,0,1/7/19,,Tiempo del Centro
48184,JAL,,,0,1/7/19,,Tiempo del Centro
48185,JAL,011,,0,1/7/19,,Tiempo del Centro
48186,JAL,,,0,1/7/19,,Tiempo del Centro
48187,JAL,,,0,1/7/19,,Tiempo del Centro
48188,JAL,,,0,1/7/19,,Tiempo del Centro
48189,JAL,,,0,1/7/19,,Tiempo del Centro
48190,JAL,011,,0,1/7/19,,Tiempo del Centro
48191,JAL,,,0,1/7/19,,Tiempo del Centro
48192,JAL,,,0,1/7/19,,Tiempo del Centro
48193,JAL,011,,0,1/7/19,,Tiempo del Centro
48194,JAL,,,0,1/7/19,,Tiempo del Centro
48195,JAL,,,0,1/7/19,,Tiempo del Centro
48196,JAL,,,0,1/7/19,,Tiempo del Centro
48197,JAL,,,0,1/7/19,,Tiempo del Centro
48198,JAL,,,0,1/7/19,,Tiempo del Centro
48199,JAL,011,,0,1/7/19,,Tiempo del Centro
48200,JAL,084,21,0,1/7/19,,Tiempo del Centro
48201,JAL,,,0,1/7/19,,Tiempo del Centro
48202,JAL,084,21,0,1/7/19,,Tiempo del Centro
48203,JAL,084,21,0,1/7/19,,Tiempo del Centro
48204,JAL,,,0,1/7/19,,Tiempo del Centro
48205,JAL,084,21,0,1/7/19,,Tiempo del Centro
48206,JAL,,,0,1/7/19,,Tiempo del Centro
48207,JAL,084,21,0,1/7/19,,Tiempo del Centro
48208,JAL,,,0,1/7/19,,Tiempo del Centro
48209,JAL,,,0,1/7/19,,Tiempo del Centro
48210,JAL,084,,0,1/7/19,,Tiempo del Centro
48211,JAL,084,,0,1/7/19,,Tiempo del Centro
48212,JAL,084,,0,1/7/19,,Tiempo del Centro
48213,JAL,084,,0,1/7/19,,Tiempo del Centro
48214,JAL,,,0,1/7/19,,Tiempo del Centro
48215,JAL,,,0,1/7/19,,Tiempo del Centro
48216,JAL,,,0,1/7/19,,Tiempo del Centro
48217,JAL,,,0,1/7/19,,Tiempo del Centro
48218,JAL,,,0,1/7/19,,Tiempo del Centro
48219,JAL,,,0,1/7/19,,Tiempo del Centro
48220,JAL,084,,0,1/7/19,,Tiempo del Centro
48221,JAL,,,0,1/7/19,,Tiempo del Centro
48222,JAL,,,0,1/7/19,,Tiempo del Centro
48223,JAL,,,0,1/7/19,,Tiempo del Centro
48224,JAL,,,0,1/7/19,,Tiempo del Centro
48225,JAL,,,0,1/7/19,,Tiempo del Centro
48226,JAL,,,0,1/7/19,,Tiempo del Centro
48227,JAL,,,0,1/7/19,,Tiempo del Centro
48228,JAL,,,0,1/7/19,,Tiempo del Centro
48229,JAL,,,0,1/7/19,,Tiempo del Centro
48230,JAL,084,,0,1/7/19,,Tiempo del Centro
48231,JAL,,,0,1/7/19,,Tiempo del Centro
48232,JAL,,,0,1/7/19,,Tiempo del Centro
48233,JAL,,,0,1/7/19,,Tiempo del Centro
48234,JAL,,,0,1/7/19,,Tiempo del Centro
48235,JAL,,,0,1/7/19,,Tiempo del Centro
48236,JAL,,,0,1/7/19,,Tiempo del Centro
48237,JAL,,,0,1/7/19,,Tiempo del Centro
48238,JAL,,,0,1/7/19,,Tiempo del Centro
48239,JAL,,,0,1/7/19,,Tiempo del Centro
48240,JAL,084,,0,1/7/19,,Tiempo del Centro
48241,JAL,,,0,1/7/19,,Tiempo del Centro
48242,JAL,,,0,1/7/19,,Tiempo del Centro
48243,JAL,,,0,1/7/19,,Tiempo del Centro
48244,JAL,,,0,1/7/19,,Tiempo del Centro
48245,JAL,084,,0,1/7/19,,Tiempo del Centro
48246,JAL,,,0,1/7/19,,Tiempo del Centro
48247,JAL,084,,0,1/7/19,,Tiempo del Centro
48248,JAL,,,0,1/7/19,,Tiempo del Centro
48249,JAL,,,0,1/7/19,,Tiempo del Centro
48250,JAL,084,,0,1/7/19,,Tiempo del Centro
48251,JAL,,,0,1/7/19,,Tiempo del Centro
48252,JAL,,,0,1/7/19,,Tiempo del Centro
48253,JAL,,,0,1/7/19,,Tiempo del Centro
48254,JAL,,,0,1/7/19,,Tiempo del Centro
48255,JAL,084,,0,1/7/19,,Tiempo del Centro
48256,JAL,084,,0,1/7/19,,Tiempo del Centro
48257,JAL,,,0,1/7/19,,Tiempo del Centro
48258,JAL,,,0,1/7/19,,Tiempo del Centro
48259,JAL,084,,0,1/7/19,,Tiempo del Centro
48260,JAL,067,,0,1/7/19,,Tiempo del Centro
48261,JAL,,,0,1/7/19,,Tiempo del Centro
48262,JAL,067,,0,1/7/19,,Tiempo del Centro
48263,JAL,,,0,1/7/19,,Tiempo del Centro
48264,JAL,067,,0,1/7/19,,Tiempo del Centro
48265,JAL,067,,0,1/7/19,,Tiempo del Centro
48266,JAL,067,,0,1/7/19,,Tiempo del Centro
48267,JAL,067,,0,1/7/19,,Tiempo del Centro
48268,JAL,,,0,1/7/19,,Tiempo del Centro
48269,JAL,,,0,1/7/19,,Tiempo del Centro
48270,JAL,067,,0,1/7/19,,Tiempo del Centro
48271,JAL,,,0,1/7/19,,Tiempo del Centro
48272,JAL,067,,0,1/7/19,,Tiempo del Centro
48273,JAL,,,0,1/7/19,,Tiempo del Centro
48274,JAL,067,,0,1/7/19,,Tiempo del Centro
48275,JAL,,,0,1/7/19,,Tiempo del Centro
48276,JAL,067,,0,1/7/19,,Tiempo del Centro
48277,JAL,,,0,1/7/19,,Tiempo del Centro
48278,JAL,,,0,1/7/19,,Tiempo del Centro
48279,JAL,,,0,1/7/19,,Tiempo del Centro
48280,JAL,067,,0,1/7/19,,Tiempo del Centro
48281,JAL,,,0,1/7/19,,Tiempo del Centro
48282,JAL,067,,0,1/7/19,,Tiempo del Centro
48283,JAL,067,,0,1/7/19,,Tiempo del Centro
48284,JAL,067,,0,1/7/19,,Tiempo del Centro
48285,JAL,,,0,1/7/19,,Tiempo del Centro
48286,JAL,,,0,1/7/19,,Tiempo del Centro
48287,JAL,,,0,1/7/19,,Tiempo del Centro
48288,JAL,,,0,1/7/19,,Tiempo del Centro
48289,JAL,,,0,1/7/19,,Tiempo del Centro
48290,JAL,067,06,0,1/7/19,,Tiempo del Centro
48291,JAL,067,06,0,1/7/19,,Tiempo del Centro
48292,JAL,067,06,0,1/7/19,,Tiempo del Centro
48293,JAL,,,0,1/7/19,,Tiempo del Centro
48294,JAL,067,06,0,1/7/19,,Tiempo del Centro
48295,JAL,067,06,0,1/7/19,,Tiempo del Centro
48296,JAL,067,06,0,1/7/19,,Tiempo del Centro
48297,JAL,,,0,1/7/19,,Tiempo del Centro
48298,JAL,067,06,0,1/7/19,,Tiempo del Centro
48299,JAL,,,0,1/7/19,,Tiempo del Centro
48300,JAL,067,06,0,1/7/19,,Tiempo del Centro
48301,JAL,,,0,1/7/19,,Tiempo del Centro
48302,JAL,,,0,1/7/19,,Tiempo del Centro
48303,JAL,,,0,1/7/19,,Tiempo del Centro
48304,JAL,067,06,0,1/7/19,,Tiempo del Centro
