postal_code,state,municipality,locality,frontier,start_date,end_date,timezone
72221,PUE,,,0,1/7/19,,Tiempo del Centro
72222,PUE,,,0,1/7/19,,Tiempo del Centro
72223,PUE,114,03,0,1/7/19,,Tiempo del Centro
72224,PUE,,,0,1/7/19,,Tiempo del Centro
72225,PUE,114,03,0,1/7/19,,Tiempo del Centro
72226,PUE,,,0,1/7/19,,Tiempo del Centro
72227,PUE,114,03,0,1/7/19,,Tiempo del Centro
72228,PUE,114,03,0,1/7/19,,Tiempo del Centro
72229,PUE,114,03,0,1/7/19,,Tiempo del Centro
72230,PUE,114,03,0,1/7/19,,Tiempo del Centro
72231,PUE,,,0,1/7/19,,Tiempo del Centro
72232,PUE,,,0,1/7/19,,Tiempo del Centro
72233,PUE,,,0,1/7/19,,Tiempo del Centro
72234,PUE,,,0,1/7/19,,Tiempo del Centro
72235,PUE,,,0,1/7/19,,Tiempo del Centro
72236,PUE,,,0,1/7/19,,Tiempo del Centro
72237,PUE,,,0,1/7/19,,Tiempo del Centro
72238,PUE,,,0,1/7/19,,Tiempo del Centro
72239,PUE,,,0,1/7/19,,Tiempo del Centro
72240,PUE,114,03,0,1/7/19,,Tiempo del Centro
72241,PUE,,,0,1/7/19,,Tiempo del Centro
72242,PUE,,,0,1/7/19,,Tiempo del Centro
72243,PUE,114,03,0,1/7/19,,Tiempo del Centro
72244,PUE,,,0,1/7/19,,Tiempo del Centro
72245,PUE,,,0,1/7/19,,Tiempo del Centro
72246,PUE,,,0,1/7/19,,Tiempo del Centro
72247,PUE,,,0,1/7/19,,Tiempo del Centro
72248,PUE,,,0,1/7/19,,Tiempo del Centro
72249,PUE,,,0,1/7/19,,Tiempo del Centro
72250,PUE,114,03,0,1/7/19,,Tiempo del Centro
72251,PUE,,,0,1/7/19,,Tiempo del Centro
72252,PUE,,,0,1/7/19,,Tiempo del Centro
72253,PUE,,,0,1/7/19,,Tiempo del Centro
72254,PUE,,,0,1/7/19,,Tiempo del Centro
72255,PUE,,,0,1/7/19,,Tiempo del Centro
72256,PUE,,,0,1/7/19,,Tiempo del Centro
72257,PUE,,,0,1/7/19,,Tiempo del Centro
72258,PUE,,,0,1/7/19,,Tiempo del Centro
72259,PUE,,,0,1/7/19,,Tiempo del Centro
72260,PUE,114,03,0,1/7/19,,Tiempo del Centro
72261,PUE,,,0,1/7/19,,Tiempo del Centro
72262,PUE,,,0,1/7/19,,Tiempo del Centro
72263,PUE,,,0,1/7/19,,Tiempo del Centro
72264,PUE,,,0,1/7/19,,Tiempo del Centro
72265,PUE,,,0,1/7/19,,Tiempo del Centro
72266,PUE,114,03,0,1/7/19,,Tiempo del Centro
72267,PUE,114,03,0,1/7/19,,Tiempo del Centro
72268,PUE,,,0,1/7/19,,Tiempo del Centro
72269,PUE,,,0,1/7/19,,Tiempo del Centro
72270,PUE,114,03,0,1/7/19,,Tiempo del Centro
72271,PUE,,,0,1/7/19,,Tiempo del Centro
72272,PUE,,,0,1/7/19,,Tiempo del Centro
72273,PUE,,,0,1/7/19,,Tiempo del Centro
72274,PUE,,,0,1/7/19,,Tiempo del Centro
72275,PUE,,,0,1/7/19,,Tiempo del Centro
72276,PUE,,,0,1/7/19,,Tiempo del Centro
72277,PUE,,,0,1/7/19,,Tiempo del Centro
72278,PUE,,,0,1/7/19,,Tiempo del Centro
72279,PUE,,,0,1/7/19,,Tiempo del Centro
72280,PUE,114,03,0,1/7/19,,Tiempo del Centro
72281,PUE,,,0,1/7/19,,Tiempo del Centro
72282,PUE,,,0,1/7/19,,Tiempo del Centro
72283,PUE,,,0,1/7/19,,Tiempo del Centro
72284,PUE,,,0,1/7/19,,Tiempo del Centro
72285,PUE,,,0,1/7/19,,Tiempo del Centro
72286,PUE,,,0,1/7/19,,Tiempo del Centro
72287,PUE,,,0,1/7/19,,Tiempo del Centro
72288,PUE,,,0,1/7/19,,Tiempo del Centro
72289,PUE,,,0,1/7/19,,Tiempo del Centro
72290,PUE,114,03,0,1/7/19,,Tiempo del Centro
72291,PUE,,,0,1/7/19,,Tiempo del Centro
72292,PUE,,,0,1/7/19,,Tiempo del Centro
72293,PUE,,,0,1/7/19,,Tiempo del Centro
72294,PUE,,,0,1/7/19,,Tiempo del Centro
72295,PUE,,,0,1/7/19,,Tiempo del Centro
72296,PUE,,,0,1/7/19,,Tiempo del Centro
72297,PUE,,,0,1/7/19,,Tiempo del Centro
72298,PUE,,,0,1/7/19,,Tiempo del Centro
72299,PUE,,,0,1/7/19,,Tiempo del Centro
72300,PUE,114,03,0,1/7/19,,Tiempo del Centro
72301,PUE,,,0,1/7/19,,Tiempo del Centro
72302,PUE,,,0,1/7/19,,Tiempo del Centro
72303,PUE,114,03,0,1/7/19,,Tiempo del Centro
72304,PUE,114,03,0,1/7/19,,Tiempo del Centro
72305,PUE,,,0,1/7/19,,Tiempo del Centro
72306,PUE,,,0,1/7/19,,Tiempo del Centro
72307,PUE,114,03,0,1/7/19,,Tiempo del Centro
72308,PUE,114,03,0,1/7/19,,Tiempo del Centro
72309,PUE,114,03,0,1/7/19,,Tiempo del Centro
72310,PUE,114,03,0,1/7/19,,Tiempo del Centro
72311,PUE,,,0,1/7/19,,Tiempo del Centro
72312,PUE,,,0,1/7/19,,Tiempo del Centro
72313,PUE,,,0,1/7/19,,Tiempo del Centro
72314,PUE,114,03,0,1/7/19,,Tiempo del Centro
72315,PUE,,,0,1/7/19,,Tiempo del Centro
72316,PUE,,,0,1/7/19,,Tiempo del Centro
72317,PUE,,,0,1/7/19,,Tiempo del Centro
72318,PUE,,,0,1/7/19,,Tiempo del Centro
72319,PUE,,,0,1/7/19,,Tiempo del Centro
72320,PUE,114,03,0,1/7/19,,Tiempo del Centro
72321,PUE,,,0,1/7/19,,Tiempo del Centro
72322,PUE,,,0,1/7/19,,Tiempo del Centro
72323,PUE,,,0,1/7/19,,Tiempo del Centro
72324,PUE,,,0,1/7/19,,Tiempo del Centro
72325,PUE,,,0,1/7/19,,Tiempo del Centro
72326,PUE,,,0,1/7/19,,Tiempo del Centro
72327,PUE,,,0,1/7/19,,Tiempo del Centro
72328,PUE,,,0,1/7/19,,Tiempo del Centro
72329,PUE,,,0,1/7/19,,Tiempo del Centro
72330,PUE,114,03,0,1/7/19,,Tiempo del Centro
72331,PUE,,,0,1/7/19,,Tiempo del Centro
72332,PUE,,,0,1/7/19,,Tiempo del Centro
72333,PUE,,,0,1/7/19,,Tiempo del Centro
72334,PUE,,,0,1/7/19,,Tiempo del Centro
72335,PUE,,,0,1/7/19,,Tiempo del Centro
72336,PUE,,,0,1/7/19,,Tiempo del Centro
72337,PUE,,,0,1/7/19,,Tiempo del Centro
72338,PUE,,,0,1/7/19,,Tiempo del Centro
72339,PUE,,,0,1/7/19,,Tiempo del Centro
72340,PUE,114,03,0,1/7/19,,Tiempo del Centro
72341,PUE,,,0,1/7/19,,Tiempo del Centro
72342,PUE,,,0,1/7/19,,Tiempo del Centro
72343,PUE,,,0,1/7/19,,Tiempo del Centro
72344,PUE,,,0,1/7/19,,Tiempo del Centro
72345,PUE,,,0,1/7/19,,Tiempo del Centro
72346,PUE,,,0,1/7/19,,Tiempo del Centro
72347,PUE,,,0,1/7/19,,Tiempo del Centro
72348,PUE,,,0,1/7/19,,Tiempo del Centro
72349,PUE,,,0,1/7/19,,Tiempo del Centro
72350,PUE,114,03,0,1/7/19,,Tiempo del Centro
72351,PUE,,,0,1/7/19,,Tiempo del Centro
72352,PUE,,,0,1/7/19,,Tiempo del Centro
72353,PUE,,,0,1/7/19,,Tiempo del Centro
72354,PUE,,,0,1/7/19,,Tiempo del Centro
72355,PUE,,,0,1/7/19,,Tiempo del Centro
72356,PUE,,,0,1/7/19,,Tiempo del Centro
72357,PUE,,,0,1/7/19,,Tiempo del Centro
72358,PUE,,,0,1/7/19,,Tiempo del Centro
72359,PUE,114,03,0,1/7/19,,Tiempo del Centro
72360,PUE,114,03,0,1/7/19,,Tiempo del Centro
72361,PUE,,,0,1/7/19,,Tiempo del Centro
72362,PUE,,,0,1/7/19,,Tiempo del Centro
72363,PUE,114,03,0,1/7/19,,Tiempo del Centro
72364,PUE,114,,0,1/7/19,,Tiempo del Centro
72365,PUE,114,03,0,1/7/19,,Tiempo del Centro
72366,PUE,,,0,1/7/19,,Tiempo del Centro
72367,PUE,,,0,1/7/19,,Tiempo del Centro
72368,PUE,,,0,1/7/19,,Tiempo del Centro
72369,PUE,,,0,1/7/19,,Tiempo del Centro
72370,PUE,114,03,0,1/7/19,,Tiempo del Centro
72371,PUE,,,0,1/7/19,,Tiempo del Centro
72372,PUE,,,0,1/7/19,,Tiempo del Centro
72373,PUE,114,03,0,1/7/19,,Tiempo del Centro
72374,PUE,,,0,1/7/19,,Tiempo del Centro
72375,PUE,,,0,1/7/19,,Tiempo del Centro
72376,PUE,,,0,1/7/19,,Tiempo del Centro
72377,PUE,114,03,0,1/7/19,,Tiempo del Centro
72378,PUE,,,0,1/7/19,,Tiempo del Centro
72379,PUE,,,0,1/7/19,,Tiempo del Centro
72380,PUE,114,03,0,1/7/19,,Tiempo del Centro
72381,PUE,,,0,1/7/19,,Tiempo del Centro
72382,PUE,,,0,1/7/19,,Tiempo del Centro
72383,PUE,,,0,1/7/19,,Tiempo del Centro
72384,PUE,,,0,1/7/19,,Tiempo del Centro
72385,PUE,,,0,1/7/19,,Tiempo del Centro
72386,PUE,,,0,1/7/19,,Tiempo del Centro
72387,PUE,,,0,1/7/19,,Tiempo del Centro
72388,PUE,,,0,1/7/19,,Tiempo del Centro
72389,PUE,,,0,1/7/19,,Tiempo del Centro
72390,PUE,114,03,0,1/7/19,,Tiempo del Centro
72391,PUE,,,0,1/7/19,,Tiempo del Centro
72392,PUE,,,0,1/7/19,,Tiempo del Centro
72393,PUE,,,0,1/7/19,,Tiempo del Centro
72394,PUE,,,0,1/7/19,,Tiempo del Centro
72395,PUE,,,0,1/7/19,,Tiempo del Centro
72396,PUE,,,0,1/7/19,,Tiempo del Centro
72397,PUE,,,0,1/7/19,,Tiempo del Centro
72398,PUE,,,0,1/7/19,,Tiempo del Centro
72399,PUE,,,0,1/7/19,,Tiempo del Centro
72400,PUE,114,03,0,1/7/19,,Tiempo del Centro
72401,PUE,,,0,1/7/19,,Tiempo del Centro
72402,PUE,,,0,1/7/19,,Tiempo del Centro
72403,PUE,114,03,0,1/7/19,,Tiempo del Centro
72404,PUE,,,0,1/7/19,,Tiempo del Centro
72405,PUE,,,0,1/7/19,,Tiempo del Centro
72406,PUE,,,0,1/7/19,,Tiempo del Centro
72407,PUE,,,0,1/7/19,,Tiempo del Centro
72408,PUE,,,0,1/7/19,,Tiempo del Centro
72409,PUE,,,0,1/7/19,,Tiempo del Centro
72410,PUE,114,03,0,1/7/19,,Tiempo del Centro
72411,PUE,,,0,1/7/19,,Tiempo del Centro
72412,PUE,,,0,1/7/19,,Tiempo del Centro
72413,PUE,,,0,1/7/19,,Tiempo del Centro
72414,PUE,,,0,1/7/19,,Tiempo del Centro
72415,PUE,,,0,1/7/19,,Tiempo del Centro
72416,PUE,,,0,1/7/19,,Tiempo del Centro
72417,PUE,,,0,1/7/19,,Tiempo del Centro
72418,PUE,,,0,1/7/19,,Tiempo del Centro
72419,PUE,,,0,1/7/19,,Tiempo del Centro
72420,PUE,114,03,0,1/7/19,,Tiempo del Centro
72421,PUE,,,0,1/7/19,,Tiempo del Centro
72422,PUE,,,0,1/7/19,,Tiempo del Centro
72423,PUE,114,03,0,1/7/19,,Tiempo del Centro
72424,PUE,114,03,0,1/7/19,,Tiempo del Centro
72425,PUE,114,03,0,1/7/19,,Tiempo del Centro
72426,PUE,,,0,1/7/19,,Tiempo del Centro
72427,PUE,,,0,1/7/19,,Tiempo del Centro
72428,PUE,,,0,1/7/19,,Tiempo del Centro
72429,PUE,,,0,1/7/19,,Tiempo del Centro
72430,PUE,114,03,0,1/7/19,,Tiempo del Centro
72431,PUE,,,0,1/7/19,,Tiempo del Centro
72432,PUE,,,0,1/7/19,,Tiempo del Centro
72433,PUE,,,0,1/7/19,,Tiempo del Centro
72434,PUE,,,0,1/7/19,,Tiempo del Centro
72435,PUE,,,0,1/7/19,,Tiempo del Centro
72436,PUE,,,0,1/7/19,,Tiempo del Centro
72437,PUE,,,0,1/7/19,,Tiempo del Centro
72438,PUE,,,0,1/7/19,,Tiempo del Centro
72439,PUE,,,0,1/7/19,,Tiempo del Centro
72440,PUE,114,03,0,1/7/19,,Tiempo del Centro
72441,PUE,,,0,1/7/19,,Tiempo del Centro
72442,PUE,,,0,1/7/19,,Tiempo del Centro
72443,PUE,,,0,1/7/19,,Tiempo del Centro
72444,PUE,,,0,1/7/19,,Tiempo del Centro
72445,PUE,,,0,1/7/19,,Tiempo del Centro
72446,PUE,,,0,1/7/19,,Tiempo del Centro
72447,PUE,,,0,1/7/19,,Tiempo del Centro
72448,PUE,,,0,1/7/19,,Tiempo del Centro
72449,PUE,,,0,1/7/19,,Tiempo del Centro
72450,PUE,114,03,0,1/7/19,,Tiempo del Centro
72451,PUE,,,0,1/7/19,,Tiempo del Centro
72452,PUE,,,0,1/7/19,,Tiempo del Centro
72453,PUE,114,03,0,1/7/19,,Tiempo del Centro
72454,PUE,114,03,0,1/7/19,,Tiempo del Centro
72455,PUE,,,0,1/7/19,,Tiempo del Centro
72456,PUE,114,03,0,1/7/19,,Tiempo del Centro
72457,PUE,,,0,1/7/19,,Tiempo del Centro
72458,PUE,,,0,1/7/19,,Tiempo del Centro
72459,PUE,114,03,0,1/7/19,,Tiempo del Centro
72460,PUE,114,03,0,1/7/19,,Tiempo del Centro
72461,PUE,,,0,1/7/19,,Tiempo del Centro
72462,PUE,,,0,1/7/19,,Tiempo del Centro
72463,PUE,,,0,1/7/19,,Tiempo del Centro
72464,PUE,114,03,0,1/7/19,,Tiempo del Centro
72465,PUE,,,0,1/7/19,,Tiempo del Centro
72466,PUE,,,0,1/7/19,,Tiempo del Centro
72467,PUE,,,0,1/7/19,,Tiempo del Centro
72468,PUE,114,03,0,1/7/19,,Tiempo del Centro
72469,PUE,,,0,1/7/19,,Tiempo del Centro
72470,PUE,114,03,0,1/7/19,,Tiempo del Centro
72471,PUE,,,0,1/7/19,,Tiempo del Centro
72472,PUE,,,0,1/7/19,,Tiempo del Centro
72473,PUE,,,0,1/7/19,,Tiempo del Centro
72474,PUE,114,03,0,1/7/19,,Tiempo del Centro
72475,PUE,,,0,1/7/19,,Tiempo del Centro
72476,PUE,,,0,1/7/19,,Tiempo del Centro
72477,PUE,114,03,0,1/7/19,,Tiempo del Centro
72478,PUE,114,03,0,1/7/19,,Tiempo del Centro
72479,PUE,,,0,1/7/19,,Tiempo del Centro
72480,PUE,114,03,0,1/7/19,,Tiempo del Centro
72481,PUE,,,0,1/7/19,,Tiempo del Centro
72482,PUE,114,03,0,1/7/19,,Tiempo del Centro
72483,PUE,114,03,0,1/7/19,,Tiempo del Centro
72484,PUE,114,03,0,1/7/19,,Tiempo del Centro
72485,PUE,,,0,1/7/19,,Tiempo del Centro
72486,PUE,,,0,1/7/19,,Tiempo del Centro
72487,PUE,,,0,1/7/19,,Tiempo del Centro
72488,PUE,,,0,1/7/19,,Tiempo del Centro
72489,PUE,,,0,1/7/19,,Tiempo del Centro
72490,PUE,114,03,0,1/7/19,,Tiempo del Centro
72491,PUE,,,0,1/7/19,,Tiempo del Centro
72492,PUE,114,03,0,1/7/19,,Tiempo del Centro
72493,PUE,,,0,1/7/19,,Tiempo del Centro
72494,PUE,114,03,0,1/7/19,,Tiempo del Centro
72495,PUE,114,03,0,1/7/19,,Tiempo del Centro
72496,PUE,114,03,0,1/7/19,,Tiempo del Centro
72497,PUE,114,03,0,1/7/19,,Tiempo del Centro
72498,PUE,114,03,0,1/7/19,,Tiempo del Centro
72499,PUE,114,03,0,1/7/19,,Tiempo del Centro
72500,PUE,114,03,0,1/7/19,,Tiempo del Centro
72501,PUE,114,03,0,1/7/19,,Tiempo del Centro
72502,PUE,,,0,1/7/19,,Tiempo del Centro
72503,PUE,114,03,0,1/7/19,,Tiempo del Centro
72504,PUE,114,03,0,1/7/19,,Tiempo del Centro
72505,PUE,114,03,0,1/7/19,,Tiempo del Centro
72506,PUE,,,0,1/7/19,,Tiempo del Centro
72507,PUE,,,0,1/7/19,,Tiempo del Centro
72508,PUE,,,0,1/7/19,,Tiempo del Centro
72509,PUE,,,0,1/7/19,,Tiempo del Centro
72510,PUE,114,03,0,1/7/19,,Tiempo del Centro
72511,PUE,,,0,1/7/19,,Tiempo del Centro
72512,PUE,,,0,1/7/19,,Tiempo del Centro
72513,PUE,,,0,1/7/19,,Tiempo del Centro
72514,PUE,,,0,1/7/19,,Tiempo del Centro
72515,PUE,,,0,1/7/19,,Tiempo del Centro
72516,PUE,,,0,1/7/19,,Tiempo del Centro
72517,PUE,,,0,1/7/19,,Tiempo del Centro
72518,PUE,,,0,1/7/19,,Tiempo del Centro
72519,PUE,,,0,1/7/19,,Tiempo del Centro
72520,PUE,114,03,0,1/7/19,,Tiempo del Centro
72521,PUE,,,0,1/7/19,,Tiempo del Centro
72522,PUE,,,0,1/7/19,,Tiempo del Centro
72523,PUE,114,03,0,1/7/19,,Tiempo del Centro
72524,PUE,,,0,1/7/19,,Tiempo del Centro
72525,PUE,,,0,1/7/19,,Tiempo del Centro
72526,PUE,,,0,1/7/19,,Tiempo del Centro
72527,PUE,,,0,1/7/19,,Tiempo del Centro
72528,PUE,,,0,1/7/19,,Tiempo del Centro
72529,PUE,,,0,1/7/19,,Tiempo del Centro
72530,PUE,114,03,0,1/7/19,,Tiempo del Centro
72531,PUE,,,0,1/7/19,,Tiempo del Centro
72532,PUE,114,03,0,1/7/19,,Tiempo del Centro
72533,PUE,114,03,0,1/7/19,,Tiempo del Centro
72534,PUE,114,03,0,1/7/19,,Tiempo del Centro
72535,PUE,,,0,1/7/19,,Tiempo del Centro
72536,PUE,,,0,1/7/19,,Tiempo del Centro
72537,PUE,,,0,1/7/19,,Tiempo del Centro
72538,PUE,114,03,0,1/7/19,,Tiempo del Centro
72539,PUE,,,0,1/7/19,,Tiempo del Centro
72540,PUE,114,03,0,1/7/19,,Tiempo del Centro
72541,PUE,,,0,1/7/19,,Tiempo del Centro
72542,PUE,,,0,1/7/19,,Tiempo del Centro
72543,PUE,114,03,0,1/7/19,,Tiempo del Centro
72544,PUE,,,0,1/7/19,,Tiempo del Centro
72545,PUE,,,0,1/7/19,,Tiempo del Centro
72546,PUE,,,0,1/7/19,,Tiempo del Centro
72547,PUE,,,0,1/7/19,,Tiempo del Centro
72548,PUE,,,0,1/7/19,,Tiempo del Centro
72549,PUE,,,0,1/7/19,,Tiempo del Centro
72550,PUE,114,03,0,1/7/19,,Tiempo del Centro
72551,PUE,,,0,1/7/19,,Tiempo del Centro
72552,PUE,,,0,1/7/19,,Tiempo del Centro
72553,PUE,,,0,1/7/19,,Tiempo del Centro
72554,PUE,,,0,1/7/19,,Tiempo del Centro
72555,PUE,,,0,1/7/19,,Tiempo del Centro
72556,PUE,,,0,1/7/19,,Tiempo del Centro
72557,PUE,,,0,1/7/19,,Tiempo del Centro
72558,PUE,,,0,1/7/19,,Tiempo del Centro
72559,PUE,,,0,1/7/19,,Tiempo del Centro
72560,PUE,114,03,0,1/7/19,,Tiempo del Centro
72561,PUE,,,0,1/7/19,,Tiempo del Centro
72562,PUE,,,0,1/7/19,,Tiempo del Centro
72563,PUE,,,0,1/7/19,,Tiempo del Centro
72564,PUE,114,03,0,1/7/19,,Tiempo del Centro
72565,PUE,114,03,0,1/7/19,,Tiempo del Centro
72566,PUE,,,0,1/7/19,,Tiempo del Centro
72567,PUE,114,03,0,1/7/19,,Tiempo del Centro
72568,PUE,,,0,1/7/19,,Tiempo del Centro
72569,PUE,,,0,1/7/19,,Tiempo del Centro
72570,PUE,114,03,0,1/7/19,,Tiempo del Centro
72571,PUE,,,0,1/7/19,,Tiempo del Centro
72572,PUE,,,0,1/7/19,,Tiempo del Centro
72573,PUE,114,03,0,1/7/19,,Tiempo del Centro
72574,PUE,114,03,0,1/7/19,,Tiempo del Centro
72575,PUE,114,03,0,1/7/19,,Tiempo del Centro
72576,PUE,,,0,1/7/19,,Tiempo del Centro
72577,PUE,,,0,1/7/19,,Tiempo del Centro
72578,PUE,,,0,1/7/19,,Tiempo del Centro
72579,PUE,,,0,1/7/19,,Tiempo del Centro
72580,PUE,114,03,0,1/7/19,,Tiempo del Centro
72581,PUE,,,0,1/7/19,,Tiempo del Centro
72582,PUE,114,03,0,1/7/19,,Tiempo del Centro
72583,PUE,114,03,0,1/7/19,,Tiempo del Centro
72584,PUE,,,0,1/7/19,,Tiempo del Centro
72585,PUE,,,0,1/7/19,,Tiempo del Centro
72586,PUE,,,0,1/7/19,,Tiempo del Centro
72587,PUE,114,03,0,1/7/19,,Tiempo del Centro
72588,PUE,,,0,1/7/19,,Tiempo del Centro
72589,PUE,114,03,0,1/7/19,,Tiempo del Centro
72590,PUE,114,03,0,1/7/19,,Tiempo del Centro
72591,PUE,,,0,1/7/19,,Tiempo del Centro
72592,PUE,114,03,0,1/7/19,,Tiempo del Centro
72593,PUE,114,03,0,1/7/19,,Tiempo del Centro
72594,PUE,114,03,0,1/7/19,,Tiempo del Centro
72595,PUE,114,03,0,1/7/19,,Tiempo del Centro
72596,PUE,114,03,0,1/7/19,,Tiempo del Centro
72597,PUE,114,03,0,1/7/19,,Tiempo del Centro
72598,PUE,,,0,1/7/19,,Tiempo del Centro
72599,PUE,114,03,0,1/7/19,,Tiempo del Centro
72600,PUE,181,,0,1/7/19,,Tiempo del Centro
72601,PUE,,,0,1/7/19,,Tiempo del Centro
72602,PUE,,,0,1/7/19,,Tiempo del Centro
72603,PUE,,,0,1/7/19,,Tiempo del Centro
72604,PUE,,,0,1/7/19,,Tiempo del Centro
72605,PUE,,,0,1/7/19,,Tiempo del Centro
72606,PUE,,,0,1/7/19,,Tiempo del Centro
72607,PUE,,,0,1/7/19,,Tiempo del Centro
72608,PUE,,,0,1/7/19,,Tiempo del Centro
72609,PUE,,,0,1/7/19,,Tiempo del Centro
72610,PUE,,,0,1/7/19,,Tiempo del Centro
72611,PUE,,,0,1/7/19,,Tiempo del Centro
72612,PUE,,,0,1/7/19,,Tiempo del Centro
72613,PUE,,,0,1/7/19,,Tiempo del Centro
72614,PUE,,,0,1/7/19,,Tiempo del Centro
72615,PUE,,,0,1/7/19,,Tiempo del Centro
72616,PUE,,,0,1/7/19,,Tiempo del Centro
72617,PUE,,,0,1/7/19,,Tiempo del Centro
72618,PUE,,,0,1/7/19,,Tiempo del Centro
72619,PUE,,,0,1/7/19,,Tiempo del Centro
72620,PUE,136,,0,1/7/19,,Tiempo del Centro
72621,PUE,,,0,1/7/19,,Tiempo del Centro
72622,PUE,,,0,1/7/19,,Tiempo del Centro
72623,PUE,,,0,1/7/19,,Tiempo del Centro
72624,PUE,,,0,1/7/19,,Tiempo del Centro
72625,PUE,,,0,1/7/19,,Tiempo del Centro
72626,PUE,,,0,1/7/19,,Tiempo del Centro
72627,PUE,,,0,1/7/19,,Tiempo del Centro
72628,PUE,,,0,1/7/19,,Tiempo del Centro
72629,PUE,,,0,1/7/19,,Tiempo del Centro
72630,PUE,,,0,1/7/19,,Tiempo del Centro
72631,PUE,,,0,1/7/19,,Tiempo del Centro
72632,PUE,,,0,1/7/19,,Tiempo del Centro
72633,PUE,,,0,1/7/19,,Tiempo del Centro
72634,PUE,,,0,1/7/19,,Tiempo del Centro
72635,PUE,,,0,1/7/19,,Tiempo del Centro
72636,PUE,,,0,1/7/19,,Tiempo del Centro
72637,PUE,,,0,1/7/19,,Tiempo del Centro
72638,PUE,,,0,1/7/19,,Tiempo del Centro
72639,PUE,,,0,1/7/19,,Tiempo del Centro
72640,PUE,090,,0,1/7/19,,Tiempo del Centro
72641,PUE,,,0,1/7/19,,Tiempo del Centro
72642,PUE,,,0,1/7/19,,Tiempo del Centro
72643,PUE,,,0,1/7/19,,Tiempo del Centro
72644,PUE,,,0,1/7/19,,Tiempo del Centro
72645,PUE,,,0,1/7/19,,Tiempo del Centro
72646,PUE,,,0,1/7/19,,Tiempo del Centro
72647,PUE,,,0,1/7/19,,Tiempo del Centro
72648,PUE,,,0,1/7/19,,Tiempo del Centro
72649,PUE,,,0,1/7/19,,Tiempo del Centro
72650,PUE,,,0,1/7/19,,Tiempo del Centro
72651,PUE,,,0,1/7/19,,Tiempo del Centro
72652,PUE,,,0,1/7/19,,Tiempo del Centro
72653,PUE,,,0,1/7/19,,Tiempo del Centro
72654,PUE,,,0,1/7/19,,Tiempo del Centro
72655,PUE,,,0,1/7/19,,Tiempo del Centro
72656,PUE,,,0,1/7/19,,Tiempo del Centro
72657,PUE,,,0,1/7/19,,Tiempo del Centro
72658,PUE,,,0,1/7/19,,Tiempo del Centro
72659,PUE,,,0,1/7/19,,Tiempo del Centro
72660,PUE,090,,0,1/7/19,,Tiempo del Centro
72661,PUE,,,0,1/7/19,,Tiempo del Centro
72662,PUE,,,0,1/7/19,,Tiempo del Centro
72663,PUE,,,0,1/7/19,,Tiempo del Centro
72664,PUE,,,0,1/7/19,,Tiempo del Centro
72665,PUE,090,,0,1/7/19,,Tiempo del Centro
72666,PUE,,,0,1/7/19,,Tiempo del Centro
72667,PUE,,,0,1/7/19,,Tiempo del Centro
72668,PUE,090,,0,1/7/19,,Tiempo del Centro
72669,PUE,090,,0,1/7/19,,Tiempo del Centro
72670,PUE,034,,0,1/7/19,,Tiempo del Centro
72671,PUE,,,0,1/7/19,,Tiempo del Centro
72672,PUE,,,0,1/7/19,,Tiempo del Centro
72673,PUE,,,0,1/7/19,,Tiempo del Centro
72674,PUE,,,0,1/7/19,,Tiempo del Centro
72675,PUE,,,0,1/7/19,,Tiempo del Centro
72676,PUE,,,0,1/7/19,,Tiempo del Centro
72677,PUE,,,0,1/7/19,,Tiempo del Centro
72678,PUE,,,0,1/7/19,,Tiempo del Centro
72679,PUE,,,0,1/7/19,,Tiempo del Centro
72680,PUE,034,,0,1/7/19,,Tiempo del Centro
72681,PUE,,,0,1/7/19,,Tiempo del Centro
72682,PUE,,,0,1/7/19,,Tiempo del Centro
72683,PUE,,,0,1/7/19,,Tiempo del Centro
72684,PUE,,,0,1/7/19,,Tiempo del Centro
72685,PUE,034,,0,1/7/19,,Tiempo del Centro
72686,PUE,,,0,1/7/19,,Tiempo del Centro
72687,PUE,,,0,1/7/19,,Tiempo del Centro
72688,PUE,,,0,1/7/19,,Tiempo del Centro
72689,PUE,,,0,1/7/19,,Tiempo del Centro
72690,PUE,,,0,1/7/19,,Tiempo del Centro
72691,PUE,,,0,1/7/19,,Tiempo del Centro
72692,PUE,,,0,1/7/19,,Tiempo del Centro
72693,PUE,,,0,1/7/19,,Tiempo del Centro
72694,PUE,,,0,1/7/19,,Tiempo del Centro
72695,PUE,,,0,1/7/19,,Tiempo del Centro
72696,PUE,,,0,1/7/19,,Tiempo del Centro
72697,PUE,,,0,1/7/19,,Tiempo del Centro
72698,PUE,,,0,1/7/19,,Tiempo del Centro
72699,PUE,,,0,1/7/19,,Tiempo del Centro
72700,PUE,041,11,0,1/7/19,,Tiempo del Centro
72701,PUE,,,0,1/7/19,,Tiempo del Centro
72702,PUE,041,11,0,1/7/19,,Tiempo del Centro
72703,PUE,041,11,0,1/7/19,,Tiempo del Centro
72704,PUE,041,11,0,1/7/19,,Tiempo del Centro
72705,PUE,041,11,0,1/7/19,,Tiempo del Centro
72706,PUE,041,11,0,1/7/19,,Tiempo del Centro
72707,PUE,041,11,0,1/7/19,,Tiempo del Centro
72708,PUE,041,11,0,1/7/19,,Tiempo del Centro
72709,PUE,,,0,1/7/19,,Tiempo del Centro
72710,PUE,041,,0,1/7/19,,Tiempo del Centro
